37;AMOR GLORIOSO;;"Buscou-me com ternura Jesus o bom Pastor;
Achou-me na miséria Salvou-me com amor
No céu cantaram de alegria os anjos, sim em harmonia

[coro]
Oh! que amor glorioso! Preço tão grandioso,
Que Jesus por mim na cruz pagou;
Inaudita graça me mostrou!

Ferido abandonado, Jesus me socorreu;
E segredou-me achei-te; De agora em diante és meu.
Tão meiga voz jamais ouvi; prazer maior jamais senti.

Jesus mostrou-me as chagas que em meu lugar sofreu,
Coroa mas de espinhos, a cruz que padeceu
Que poderia em mim achar, pra tais afrontas suportar?

Minha alma embevecida, Seu rosto a contemplar,
Recorda as muitas bênçãos do Seu amor sem par
Louvor e glória e adoração tributa-Lhe meu coração!

Enquanto as horas passam, eu tenho gozo e paz
E aguardo o meu bom Mestre, que tão feliz me faz;
Jesus a mim virá buscar e então pra sempre irei gozar."
38;DIVINO AMOR;;"Quem pode o Teu imenso amor contar;
Ó Salvador Jesus, e esquadrinhar
Seus alicerces no divino Ser
Sua extensão ou sua altura ver? Amor sem fim!

Quem pode amor tão vasto compreender?
Pois nem o céu o pode enfim conter.
Foi neste mundo que se revelou
Jesus sofrendo sobre a cruz mostrou: Divino amor

Quem pode dar adoração capaz
A Ti que sem limite amor nos dá?
A par do qual o parcial louvor
Que temos dado ao nosso Salvador Parece vão

Mas sempre nos ensina o Teu amor,
Que embora fracos temos no Senhor.
A fonte inesgotável de afeição
Que sabe a voz do nosso coração, Apreciar."
39;A OVELHA PERDIDA;;"Noventa e nove ovelhas vão
seguras no curral;
mas uma delas se afastou
do aprisco pastoral
a errar nos montes de terror,
distante do fiel pastor,
distante do fiel pastor.

“Com a grei submissa, ó bom Pastor,
não te contentarás?”
“A errante é minha,”replicou,
“Pertence-me a fugaz.
Vou ao deserto procurar
a ovelha que ouço em dor gritar,
a ovelha que ouço em dor gritar.”

Nenhum remido imaginou
quão negra escuridão,
quão fundas águas que passou,
trazendo-a à salvação.
E quando foi pra socorrer
a errante estava a perecer,
a errante estava a perecer.

“Por toda a estrada donde vem,
que sangue enxergo ali?”
“Busquei a ovelha com amor,
o sangue meu verti.”
“Ferida vejo a tua mão.”
“A angústia encheu-me o coração,
a angústia encheu-me o coração.”

Vêm da montanha aclamações!
É a voz do bom Pastor!
Ressoa em notas triunfais
o salmo vencedor!
E os anjos cantam lá nos céus:
A errante já voltou a Deus,
a errante já voltou a Deus!”"
40;AMOR DE CRISTO;;"Qual grande vaga
de um imenso mar,
vem o amor de Cristo
minha alma transbordar."
41;RECONHECIMENTO;;"Até a cruz o meu Jesus foi por mim,
foi por mim, foi por mim;
até a cruz o meu Jesus foi por mim;
minha alma pra salvar!"
42;ÉS TU JESUS MEU SALVADOR;;"Jesus agora sim eu sei, quão grande é Teu amor,
Pois salvação em Ti achei, aceita o meu louvor.

[coro]
És Tu Jesus meu Salvador, por Ti eu tenho paz,
Jesus a Ti louvor darei, pois tudo Tu me dás.

Jamais descanso conheci, inútil sempre sou,
Mas Cristo se lembrou de mim, de graça me salvou!

Comigo crentes exaltai, o grande Salvador
Pois tudo Cristo me supriu, embora pecador.

Louvor, louvor a Ti darei, Ó Cristo meu Senhor,
Profeta, sacerdote e Rei; do mundo Salvador"
43;PRECIOSAS PALAVRAS;;"Preciosas as palavras de Jesus, supremo Rei:
A mim aquele que vier, Eu não desprezarei.
Eu não desprezarei, eu não desprezarei;
À Mim aquele que vier, Eu não desprezarei.

Preciosas palavras de Jesus, supremo Rei:
A porta sou por Mim entrai, descanso vos darei.
Descanso vos darei, descanso vos darei;
A porta sou por Mim entrai, descanso vos darei.

Preciosas palavras de Jesus, supremo Rei:
Ó vinde vós cansados já, é suave a minha lei.
È suave a minha lei, é suave a minha lei;
Ó vinde vós cansados já, é suave a minha lei.

Preciosas palavras de Jesus, supremo Rei:
Por vós o mundo já venci, por vós a vida dei.
Por vós a vida dei, por vós a vida dei;
Por vós o mundo já venci, por vós a vida dei."
44;A LINDA HISTÓRIA;;"Cantarei a linda história
de Jesus, o Salvador,
que deixou seu lar na glória
pra salvar o pecador.

Cantarei a linda história
de Jesus, meu Salvador;
cantarei na sua glória
com os santos, com fervor.

Eu perdi-me e Ele achou-me,
longe, longe do meu lar;
abraçou-me então, tomou-me
pra com Ele eu ir morar.

Jesus Cristo deparou-me
quando fraco, pra morrer;
as feridas Ele untou-me
e livrou-me com poder.

Dias negros inda tenho,
sofrimento e dissabor;
mas a Ele eu tudo exponho,
e me livra com amor."
45;POR AMOR DE NÓS;;"Senhor, quão admirável é teu divino amor!
Eterno e perdurável, motivo de louvor.
Amando-nos, baixaste a este mundo aqui;
querendo assim remir-nos e nos chamar a ti.

Tu, por amor, provaste a nossa condição,
e, por amor, levaste a nossa punição.
Sofreste o desamparo, a ira e o dissabor,
devidos ao pecado, ó grande Sofredor!

Por nós tu deste a vida, morrendo sobre a cruz;
qual nosso substituto sofreste tu, Jesus.
Por isso te cercamos com grata adoração;
perante a ti prostramos corpo, alma e coração.

E não julgamos pouco, em prova desse amor,
o ser-nos permitido servir-te aqui, Senhor.
Ou seja em culto alegre, ou seja no sofrer,
ou seja nos trabalhos, segundo o teu querer."
46;JESUS ME TRANSFORMOU;;"Eu perdido pecador, longe do meu Jesus
Já me achava sem vigor a perecer sem luz
Meu estado Cristo viu, dando-me Sua mão
E salvar-me conseguiu da perdição

Cristo me amou, e me livrou
O Seu imenso amor me transformou
Foi o Seu poder, o Seu querer
Sim, Cristo o Salvador me transformou

Minha vida, todo o ser quero Lhe consagrar;
A Seu lado vou viver, o Seu amor cantar
A mensagem transmitir aos que perdidos são,
Venham todos já fruir A Salvação

Cristo me amou, e me livrou
O Seu imenso amor me transformou
Foi o Seu poder, o Seu querer
Sim, Cristo o Salvador me transformou"
47;ALEGRIA PERENE;;"Desperta e canta com fervor, sim ó minha alma a teu Senhor
Pois muitos e preciosos bens a ti tem dado com amor.

Oh! que grande amor! oh! que imenso amor;
De Cristo pelo pecador!

Perdido Cristo me encontrou, e dispensou me com paixão;
Por Seu tão grande amor de Pai tirou-me desta condição.

Oh! que grande amor! oh! que imenso amor;
De Cristo pelo pecador!

Eu sei que é mau meu coração, propende sempre para o mal!
Mas Ele em paz me guardará com Seu amor que é perenal.

Oh! que grande amor! oh! que imenso amor;
De Cristo pelo pecador!"
48;SALVAÇÃO;;"Cantai a Cristo Salvador, que tanto nos amou
E para nossa salvação Seu sangue derramou

[coro]
Salvação! salvação!
Que dimana do Filho de Deus
Salvação! salvação!
Aleluia Jesus nosso Deus!

Mirai o amor que é perenal o amor do grande Deus
Tão vasto puro tão veraz perdoa os erros meus

Louvor a Cristo Redentor devemos entoar
E dar a todos conhecer que Cristo quer salvar"
49;TUDO FEZ JESUS;;"Cristo tudo fez completo,
nada por fazer deixou;
vida do mais doce afeto,
ele para nós comprou.
Seu, o feito; nosso, o gozo;
nossa, a vida; sua, a cruz;
seu, o cálice amargoso;
nossa, a dita que produz."
50;A VELHA HISTÓRIA;;"Contai-me a velha história, do Grande Salvador
De Cristo e Sua glória, de Cristo e seu amor
Com calma e com paciência; pois quero penetrar
À altura do mistério: que Deus nos pode amar.

[coro]
Contai-me a velha história, contai-me a velha história
Contai-me a velha história; de Cristo e seu amor.

Falai-me com doçura, do amante Redentor
Falai com sentimento pois sou um pecador!
Querendo consolar-me, em tempos de aflição
Sempre essa velha história; dizei do coração.

Se o brilho deste mundo, toldar do céu a luz,
Narrai a mesma história; da graça de Jesus
E quando enfim a glória do mundo além raiar."
51;VIDA NA GRAÇA;;"Jamais houve alguém feliz como o cristão,
o qual alcançou de Deus bênçãos de amor;
e tem verdadeira paz com seu Senhor,
fruindo prazer do céu, graça e perdão.

[coro]
Prazer, alegria, amor,
tudo lhe dá Jesus!
Paz e perdão, favor,
goza na luz!

Terror já não tem de Deus; foge do mal;
na santa presença está; vive na luz,
gozando da redenção feita na cruz;
deseja crescer na fé, firme e leal.

Jesus é seu Mediador; crê no porvir;
da santa Palavra tem força e poder.
Por Cristo deseja então tudo fazer;
a luz da verdade quer sempre expandir."
