30;Ain't God Good;;"Ain
To give us so many blessings,
Undeserving, that
We ought to thank Him
Love and praise Him,
A little more today,
A whole lot more tomorrow."
31;Akristu Limbikani;;"Akristu limbikani,
Imani mtima nji!
Mbendera nyamulani,
Msatenthemere bi,
Wotsogolera wathu
Ndi Mwana wa Mulungu;
Adzagonjetsa onse
Adani athuwo.

Tigwire nkhondo yomwe
Ya Mbuye wathuyo;
Tileke zakuipa
Zokhala m'mtimamo.
Sitikwanira tokha
Kuleka zathu zomwe,
Koma Mbuyathu Yesu
Atithangatatu.

Tsopano timenyana
Ndi zakuipazi;
Pamene nkhondo yatha
Tidzanka kwathuko.
Yesu adzalandira
Ankhondo ake onse;
Adzakhalika naye
Kumwamba komweko."
32;Akristu Limbikani, Stand Up For Jesus;;"Akristu limbikani,
Imani mtima nji!
Mbendera nyamulani,
Msatenthemere bi,
Wotsogolera wathu
Ndi Mwana wa Mulungu;
Adzagonjetsa onse
Adani athuwo.

Tigwire nkhondo yomwe
Ya Mbuye wathuyo;
Tileke zakuipa
Zokhala m'mtimamo.
Sitikwanira tokha
Kuleka zathu zomwe
koma Mbuyathu Yesu
Atithangatatu.

Tsopano timenyana
Ndi zakuipazi;
Pamene nkhondo yatha
Tidzanka kwathuko.
Yesu adzalandira
Ankhondo ake onse;
Adzakhalika naye
Kumwamba komweko."
33;Al-le-lu-jah!;;"Verse 1
We are the children of God,
Chosen vessels unto Him;
Our angels behold the Father's face
We are special unto Him;

Verse 1
We should never be ashamed
To testify of our love for Him,
For we are privileged
To be the children of the KING

CHORUS
{Al-le-lu-jah!
Glory and praise to the
Saviour;
Al-le-lu-jah!
Let's worship our King
together.}X2

Verse 2
We must dwell in unity
So we're showing our love to Him,
Having a blameless testimony
A life that's holy and free from sin;

Verse 2
We should be an example
To the lost who know not the way:
We're not children of the night but of the day,
So let us show them the way.

Verse 3
With the joy of the Lord
And the strength of our youth,
Let's be zealous to do God's
Fleeing youthful lusts and pressing to be

Verse 3
Empty vessels that God can fill.
We should never lean to our own understanding,
Casting our reasoning down,
So we'll be better able to love and serve Him."
34;Alas And Did My Savior Bleed;;"Verse 1
Alas, and did my Savior bleed
And did my Sovereign die?
Would He devote that sacred head,
For such a worm as I.

Verse 2
Was it for crimes that I have done,
He suffered on the tree?
Amazing pity, grace unknown,
And love beyond degree!

Verse 3
Well might the sun in darkness hide
And shut His glories in;
When Christ the mighty Maker died
For man, the creature's sin.

Verse 4
Thus might I hide my blushing face
While His dear cross appears;
Dissolve my heart in thankfulness
And melt mine eyes to tears.

Verse 5
But drops of grief can ne'er repay,
The debt of love I owe;
Here, Lord, I give myself away,
'Tis all that I can do."
35;Align Me;;"Verse 1
Align me with my theophany X3
I
From faith unto faith,
Build a pyramid in my heart.

Chorus
From the Terrestrial to the celestial
I
I want to fly with the eagle

Chorus
I want to soar where eagles dare in perfect love
So I unite with the Spoken Word of God in my heart.
And I grow from virtue unto virtue
I

Verse 2
Amnesia is leaving me
By the preaching of the Word
Divine pictures of me Lord I

Verse 3
My theophany beholds the Father
Through my earthly journey
To my eternal destination

Verse 4
Take ye the wings and fly
Let
Take ye the wings and fly into the supernatural place.

Verse 4
Above the clapping of the hands
Above the joy of the saints
Take ye the wings and soar above
The realm of the earthly things.

Verse 4
Align me with my theophany X4
From the Terrestrial to the celestial
I
Lord I"
36;Alimanja Maatate;;"Wonse wosambidzidzwa ndimazi waYesu
Alimanja maatate x2

chorus
Alimanja maatate x2

Wonse wosambidzidzwa ndiMuzimu woera
Alimanja maatate x2

Vose vakashambidzwa muropa raJesu
Vari mumaoko ake

Vari mumaoko ake X2"
37;Alive Forevermore;;"Alive (x2)
Alive forevermore
My Jesus is alive
Alive forevermore
Alive (x2)
Alive forevermore
My Jesus is alive

CHORUS
Sing Hallelujah (x2)
My Jesus is alive
Alive forevermore
Sing hallelujah (x2)
My Jesus is alive"
38;All Creatures Of Our God And King;;"Verse 1
All creatures of our God and King,
Lift up your voice and with us sing,
Alleluia! Alleluia!
Thou burning sun with golden beam,
Thou silver moon with softer gleam,
O praise Him, O praise Him!
Alleluia! Alleluia! Alleluia!

Verse 2
Thou rushing wind that art so strong,
Ye clouds that sail in heaven along,
O praise Him! Alleluia!
Thou rising morn, in praise rejoice;
Ye lights of evening, find a voice!
O praise Him, O praise Him!
Alleluia! Alleluia! Alleluia!

Verse 3
Thou flowing water, pure and clear,
Make music for thy Lord to hear.
Alleluia! Alleluia!
Thou fire so masterful and bright,
Thou givest man both warmth and light!
O praise Him, O praise Him!
Alleluia! Alleluia! Alleluia!

Verse 4
And all ye men of tender heart,
Forgiving others take your part.
O sing ye! Alleluia!
Ye who long pain and sorrow bear,
Praise God and on Him cast your care!
O praise Him, O praise Him!
Alleluia! Alleluia! Alleluia!

Verse 5
Let all things their Creator bless,
And worship Him in humbleness.
O praise Him! Alleluia!
Praise, praise the Father, praise the Son,
And praise the Spirit, Three in One!
O praise Him! O praise Him!
Alleluia! Alleluia! Alleluia!

Verse 6
Earth ever fertile day by day,
Bring forth Your blessings on our way,
O praise Him! Alleluia!
All fruit and crops that richly grow,
All trees and flowers God's glory show.
O praise Him! O praise Him!
Alleluia! Alleluia! Alleluia!

Verse 7
People and nations take your part,
Love and forgive with all your heart,
Alleluia! Alleluia!
All who long pain and sorrow bear,
Trust God and cast on Him your care.
O praise Him! O praise Him!
Alleluia! Alleluia! Alleluia!

Verse 8
Death once the ancient enemy,
Hear now our Easter melody,
O praise Him! Alleluia!
You are the pathway home to God,
Our door to life through Christ our Lord.
O praise Him! O praise Him!
Alleluia! Alleluia! Alleluia!

Verse 9
Praise God from whom all blessings flow;
Praise Him all creatures here below;
O praise Him! Alleluia!
Praise Him above ye heavenly hosts,
Praise Father, Son, and Holy Ghost.
O praise Him, O praise Him!
Alleluia! Alleluia! Alleluia!

Verse 10
Dear mother earth, who day by day
Unfoldest blessings on our way,
O praise Him! Alleluia!
The flowers and fruits that in Thee grow,
Let them His glory also show;
O praise Him, O praise Him!
Alleluia! Alleluia! Alleluia!

Verse 11
And thou, most kind and gentle death,
Waiting to hush our latest breath,
O praise Him, Alleluia!
Thou leadest home the child of God,
And Christ our Lord the way hath trod;
O praise Him, O praise Him!
Alleluia! Alleluia! Alleluia!"
39;All God's Children;;"Verse 1
Oh, what a shame how they done my Lord
He bled and died on calvary's cross
He has gone to prepare a place
He's coming back again
Well meet Him over in glory.

Chorus
All God's children will be there
In that great  home gathering in the air
We
In that big and beautiful home;

Chorus
They
Coming from all generations
The
We

Verse 2
Up there will be all the saints of God
They
When our work down here is done
And our race is run
I wanna hear my Saviour say,
“

Verse 3
When I get there, shall I look for you?
I
We must give up all of our sins
It
I wanna hear my Saviour say
“
"
