38;A REDENÇÃO;;"Eterno Deus, queremos nósLouvores a Jesus cantar;O seu amor, a sua cruz,Ajuda-nos a celebrar.[coro]A graça vinda do alto céu,Que o Salvador nos concedeu,Descanso traz ao coração,Vigor e paz e salvação.Da vida és o Criador,De Ti provém inspiração;Abrasa-nos com mais ardorPra divulgar a redenção.De Cristo a causa defender,O reino seu anunciar,A fama dEle promoverEis nossa glória singular!"
39;A SEGURANÇA DO CRENTE;;"De mal nenhum eu temerei,Em mim está Jesus:Jamais perturbação terei,Pois vivo já na luz.Sinto paz mui profunda enfim,Sinto paz proveniente da cruz,Pela fé sinto viver em mim,Meu Jesus, meu Jesus.Jesus me trouxe salvação;Também, me disse assim:Me busca na tribulação,Pra teres paz em Mim.Na grande festa do perdão,No Seu real poder,Me concedeu admissão,Quem quis por mim morrer.Já tenho uma viva fé,Que não confundirá;O amor de Deus, que puro é,De paz me encherá."
40;A sós com Deus (Shut in with God);C;A sós com DeusNo lugar secretoLá em EspíritoContemplando Seu rostoGanhando poderPra jornada correrOh como eu amo, estar a sós com Deus
41;A tua Graça;E;A Tua graça é melhor que a vida.A Tua graça é melhor que a vida.Meus lábios Te louvam e assim bendirei,E em Teu nome minhas mãos levantarei!
42;A UNÇÃO REAL;;"Qual órfãos não nos deixou o Senhor,Mas como nos prometeu,Mandou-nos o bom Consolador,Que nos encheu do poder do céu,Do Seu divinal amor!Recebestes já a unção realDo Espírito Consolador?Deus quer te usar para outros salvar,Se recebes o Consolador.O crentes, Deus vos convida tambémA vir buscar Seu poder;E para todo, que humilde vemO Santo Hóspede receber:Orando se obtém.Um Pentecoste, Jesus prometeu,A cada um coração;Prostrados, roguemos, pois a Deus,Com fé. em potente oração,Pra viro poder do céu."
43;A VELHA HISTÓRIA;;"Contai-me a velha história, do Grande SalvadorDe Cristo e Sua glória, de Cristo e seu amorCom calma e com paciência; pois quero penetrarÀ altura do mistério: que Deus nos pode amar.[coro]Contai-me a velha história, contai-me a velha históriaContai-me a velha história; de Cristo e seu amor.Falai-me com doçura, do amante RedentorFalai com sentimento pois sou um pecador!Querendo consolar-me, em tempos de afliçãoSempre essa velha história; dizei do coração.Se o brilho deste mundo, toldar do céu a luz,Narrai a mesma história; da graça de JesusE quando enfim a glória do mundo além raiar."
44;A VINDA DO SENHOR;;"Como foi para o céu, Jesus Cristo há de virQuando o som da trombeta ecoar;Quando a voz do arcanjo no céu estrugir,Eu irei com Jesus me encontrar.[coro]Oh, que dia faustoso esse dia há de serQuando o som da trombeta ecoar;Quando Cristo, nas nuvens, tiver de descer,Para, assim, entre nós habitar!Nesse dia de glória meu corpo mortalSemelhante ao de Cristo há de ser;E já livre da morte, e já livre do mal,O milênio de Cristo hei de ver.Eu aqui, pela cruz, para o mundo morri,Muita dor inda aqui sofrerei;Minha vida com Cristo em meu Deus escondi,E com Cristo eu aqui reinarei.Vem, Jesus, ó Senhor, vem depressa reinar,Vem a paz e a justiça trazer;Criação, povo teu, tudo almeja o raiarDesse dia de glória e poder.Este império do mal, vem, Senhor, destruir,Vem, Esposo celeste, reinar!Vem, ó Sol da Justiça, no mundo luzir;Ó meu Rei, vem meu pranto estancar!"
45;A VITÓRIA DE MEU REI;;"1. Quando lá do céu descendo.Para o seus, Jesus voltar,E o clarim de DeusA todos proclamar,Que chegou o grande diaDo triunfar do meu reiEu, por Sua imensa graçaLá estarei.[coro]Quando enfim, chegar o dia,Do triunfar do meu rei,Quando enfim chegar o dia,Pela Sua imensa graça eu lá estarei.2. Nesse dia, quando os mortosHão de a voz de Cristo ouvir,E de seus sepulcrosHão de ressurgir,Os remidos reunidos,Logo aclamarão seus rei,E por Sua imensa graçaLá estarei.3. Pelo mundo rejeitadoFoi Jesus, meu salvadorDesprezaram, insultaramMeu Senhor.Mas faustoso vem o diaDo triunfar do meu reiE, por Sua imensa graçaLá estarei.4. Em mim mesmo nada tenhoEm que possa confiar,Mas Jesus morreu na cruzPra me salvar;Tão somente Nele espero,Sim, e sempre esperareiPois por Sua imensa graçaLá estarei."
46;A Voz das Fitas (That Settles It) – Bro. Kye Smith;C;"Irmão Branham pregou a Mensagem“O Futuro Lar”E depois falou com Billy PaulDisse: ""Billy, você entendeu?""Ele disse: ""Acho que sim...""Papai virou e disse:""NÃO, não entendeu!""Mas lembre, não importa entender.Pois tudo o que precisa, é você crer.De 47 à 65, é tudo inspi rado.Essa Palavra levará a Noiva pr’outro ladoPois se Deus pensou,Irmão Branham falou,Nós cremos,E o assunto terminou.Profeta de Deus, não erra.A Palavra será cumprida.Então amigos,Ficamos com as FITAS!O que ele disse, não precisa explicaçãoNem alguém pra interpretar sua pregaçãoEla veio com exatidão,É o nosso abso luto, entãoIrmão Branham disse:""Sou Voz de Deus pra vocês.""Tem pessoas que criticam a Voz de Deus,Não entendem o por que de imprimir tudo.Se o irmão Branham disse: ""O-o-o""É o ""ASSIM DIZ O SENHOR""Essa Palavra vai comigo aonde eu for."
47;A VOZ DE JESUS;;Que doce voz tem meu Senhor,Voz de amor, tão terna e preciosa.Que enche o coração, da consolação,Que só o crente goza.Qual maior prazer que lhe ouvir dizer:“Vem meu filho vem escutar,O que eu fiz por ti, tudo o que sofri,Na cruz pra te resgatar!”Chamou-me não só uma vez,Tantas’té que eu, triste humilhado,Pude a voz ouvir, pude então sairDas garras do pecado.Jesus não me deixa sofrer,Sua voz me ensina o caminho.De vencer o mal, com firmeza talQue nunca estou sozinho.
