5659;NDIYE APITAYE WOTE;;"Ndiye apitaye wote, Bwana Yesu;
Atupenda sisi sote, Bwana Yesu;
Ndugu zetu huondoka, jamaa
watapunguka,
Lakini hatatwepuka Bwana Yesu.

Ndiye halisi rafiki, Bwana Yesu;
Atutetea kwa haki, Bwana Yesu;
Yeye ndiye nguvu zetu, Na
upatanishi wetu;
Maji ya uzima kwetu, Bwana Yesu.

Ametutendea vyema, Bwana Yesu;
Ametulinda sawa, Bwana Yesu;
Alitutafuta tena, tulipopotea sana,
Hata tukapatikana, Bwana Yesu.

Msamaha tele kwake, Bwana Yesu;
Wokovu kwa kifo chake, BwanaYesu;
Atwongoza tuli chini, safari ya
duniani,
Kutupeleka mbinguni, Bwana Yesu."
5661;NDIYO DAMU YA BARAKA;;"Ndiyo damu ya baraka  
ituoshayo wakosa
Kwake Bwana twaokoka, 
nasi twamsifu sasa;
Nimestahili hukumu, 
siwezi kujitakasa
Nioshe katika damu, 
takuwa safi kabisa

Safi kabisa; safi kabisa!
Nioshe katika damu;
Takuwa safi kabisa.

Yesu alivikwa miiba, 
na kuangikwa Mtini,
Na maumivu si haba 
yaliyompata chini
Nataka kijito hicho 
niende kuoga sasa
Ndicho kinitakasacho, 
nami ni safi kabisa


Safi kabisa; safi kabisa!
Ndicho kinitakasacho,
Nami ni safi kabisa.


Baba, kweli nimekosa, 
moyo wangu ni dhaifu;
Dhambi ni nyingi kabisa, 
nipate wapi wokovu?
Yesu kijitoni pako naja 
naamini sasa
Nioshe kwa damu yako, 
takuwa safi kabisa.

Safi kabisa; safi kabisa!
Nioshe kwa damu yako,
Takuwa safi kabisa.";;
5662;NDIYO DHAMANA;;"Ndiyo dhamana, Yesu wangu,
Hunipa furaha za Mbingu;
Mrithi wa wokovu wake,
Nimezawa kwa Roho yake.


Chorus
Habari njema, raha yangu,
Yesu ndiye Mwokozi wangu:
Habari njema, raha yangu
Yesu ndiye Mwokozi wangu


Kumsalimu moyo wangu,
Mara namwona raha yangu;
Aniletea malaika,
Wananilinda, taokoka.


Sina kinyume, nashukuru,
Mchana kutwa huja kwangu;
Usiku kucha kuna nuru,
Mwokozi wangu, ndimi huru.


Hali na mali, anitwaa!
Mara namwona anifaa;
Nami nangoja kwa subira
Akiniita, nije mara.";;
5714;NEEMA YA MPENDWA BWANA;;"Neema ya Mpendwa Bwana,
Neema ishindayo dhambi;
Pa Kalvari akamwaga damu,
Damu yake Mwana wa Mungu.


Chorus
Ni neema, ni neema,
Neema iliyotakasa;
Ni neema, ni neema,
Neema ishindayo kosa.


Dhambi ni kama dhoruba kuu,
Iletayo hasara kwetu;
Bali Yesu ana neema,
Iuonyeshayo Msalaba.


Hatuwezi dhambi kuficha,
Tupateje kutuosha?
Tazameni damu ya Bwana,.
Hiyo yafaa kutakasa.


Kweli neema ya ajabu
Yawajia waaminio;
Watakao kumwona Yesu,
Pokeeni neema hiyo.";;
5723;NENO LAKE YESU;;"Neno lake Yesu, na ahadi
Zimepita jumbe zote duniani,
Kristo Mtakatifu, hana dhambi,
Yeye ni Kielelezo kwangu mimi.


Chorus
Ninapoongozwa,
Na Yesu Bwana;
Ninapoongozwa,
Kweli, nitamwandama.


Pendo lake Yesu, naliona,
Lashinda pendo zo zote za dunia;
Yesu Mwaminifu, huokoa,
Yeye ni Kielelezo kwangu sasa.


Yesu anasema, ""Uje kwangu,
Ulemewaye upate raha yangu;""
Amini ahadi zake Bwana,
Mtegemee Mwokozi kwa salama.";;
5724;NENO LITASIMAMA;;"Neno litasimama (x2)
Ya ulimwengu yatapita 
Lakini Neno litasimama"
5801;NI LAZIMA SHETANI ASHINDWE;;"Jina lake Bwana Yesu
Laokoa na kuponya
Lina nguvu tena msaada
Ni lazima shetani ashindwe.

CHORUS
Ni lazima shetani ashindwe
NI lazima shetani ashindwe
Kemea katika Jina Ia Yesu
Ni lazima shetani ashindwe

Dada chunga wokovu wako
Nuru yako iangaze
Vita vyetu ni vikali sana
Ni lazima shetani ashindwe

Ndugu chunga wokovu wako
Nuru yako liangaze
Vita vyetu ni vikali sana
Ni lazima shetani ashindwe

Kama Mungu wako ni wa 
ndugu Branham 
Kama Mungu wako ni wa ndugu 
Paulo 
Kama vile walivyoshinda vita, 
Ni lazima shetani ashindwe

Kama Mungu wako ni wa Elijah
Kama Mungu wako ni wa Musa
Kama vile walivyoshinda vita
Ni lazima nasi tutashinda."
5802;NI MALI YA MFALME;;"Ni mali ya Mfalme,
Ndimi mwana wake,
Nitakaa mahali pake,
Hapana huzuni,
 ni raha mbinguni,
Watu wake wataurithi.


Chorus
Ni mali ya Mfalme,
Kwa upendo wake,
Na hatawaacha wenzake;.
Nitaitwa naye kwa kuishi pake,
Niwe karibu enzi yake.


Ni mali ya Mfalme,
Najua ni wake
Na neema ni ya thamani;
Napata hisani kwenda na imani,
Kimbilio langu ni Yesu.


Ni mali ya Mfalme,
Na ahadi zake,
Atazitimiza kabisa;
Nitakwenda naye mbinguni mwake
Sitaziona shaka kamwe.";;
5803;NI MJI MZURI;;"Ni mji mzuri,
Mbali sana;
Watu wanawiri
Kama jua;
Waimba kwa tamu
Tuna mwema Hakimu:
Sifa na idumu,
Kwake Bwana.


Ni mji mzuri
Twende sote!
Una na fahari
Msikawe!
Raha tutaona,
Dhambi hapana tena:
Hatutaachana
Siku zote.


Ni mji mzuri:
Macho yote
Huko hunawiri
Kama pete;
Baba tutamwona,
Tukifanywa tu wana;
Tumo kupendana
Naye sote.

Ni mji mzuri:
Tusipotee
Na tuwe hodari,
Tuupate!
Tufuze, tutume
Kwa taji na ufalme:
Sifa na zivume
Siku zote.";;
5804;NI MUHUJAJI;;"Ni Muhujaji pia ni mgeni
Kwenye dunia hii yenye dhambi
Nashika njia kwenda mji mwema
Uliojengwa na Bwana wangu

CHORUS
Watakatifu Waingiapo
Watakatifu wanapoingia
Bwana naomba name niwepo
Kati ya wale wanaoingia

Nitamwona Mwokozi wangu
Nikitengana na dhambi
Lango la mbinguni litanifungukia
Mfalme wangu anipokee

Tukizunguka kwenya kiti cah enzi
Na mlango ukishafungwa
KWa sauti nitasema utukufu 
Mateso yote yamekwisha

Nijazwe Roho mwenyeji wa mji
Aamshe imani yangu
Na huu ulimwengu uniache
Niende kwa kiwango cha saba"
5806;NI MWOKOZI ALIYENIFIA;;"Ni Mwokozi aliyenifia,
Nitoke dhambini, alisema,
""Yeye aliyemwamini Mwana,
Anao uzima.""


Chorus
Amini, Amini, nakuambia,
Amini, Amini, ujumbe mpya;
""Yeye aliyemwamini Mwana,
Anao uzima.""


Dhambi zangu zilichukuliwa,
Deni zangu zote zililipwa;
""Wote waliomwamini Mwana,
Wanao uzima.""


Ijapo ningekuwa maskini,
Ijapo ningekuwa mkosaji;
Neno la furaha la Mwokozi,
Ninao uzima.


Na sina shaka, nitamwamini,
Yeye ajaye kwake hatupwi;
Amwaminiye, tuma habari.
Tunao uzima.";;
5807;NI SIKU KUU;;"Ni siku kuu siku ile
Ya kumkiri Mwokozi!
Moyo umejaa tele,
Kunyamaza hauwezi.


Chorus
Siku kuu! siku kuu!
Ya kwoshwa dhambi zangu kuu
Hukesha na kuomba tu,
Ananiongoza miguu.
Siku kuu, siku kuu!
Ya kwoshwa dhambi zangu


Tumekwisha kupatana
Mimi wake, Yeye wangu,
Na sasa nitamwandama,
Nikiri neno la Mungu.


Moyo tulia kwa Bwana,
Kiini cha raha yako.
Huna njia mbili tena:
Yesu ndiye njia yako.


Nadhiri yangu ya mbele
Nitaiweka daima,
Hata ije siku ile
Ya kwonana kwa salama.";;
5808;NI TABIBU WA KARIBU;;"Ni Tabibu wa karibu,
Tabibu wa ajabu;
Na rehema za daima,
Ni dawa yake njema.


Chorus
Imbeni, malaika,
Sifa za Yesu Bwana;
Pweke limetukuka
Jina lake Yesu.


Hatufai kuwa hai,
Wala hatutumai;
Ila yeye kweli ndiye
Atupumzishaye.


Dhambi pia na hatia
Ametuchukulia;
Twenendeni na amani
Hata kwake Mbinguni.


Huliona tamu jina
La Yesu Kristo Bwana;
Yuna sifa mwenye kufa
Asishindwe na kufa.


Kila mume asimame,
Sifa zake zivume;
Wanawake na washike
Kusifu jina lake.


Na vijana wote tena,
Wampendao sana
Waje kwake, wawe wake
Kwa utumishi wake.";;
5809;NI TAMU KUMJUA YESU;;"Ni tamu kumjua Yesu,
Na kumwamini pia;
Kutegemea ahadi
Ni sahihi kabisa.


Chorus
Yesu, Yesu, namwamini,
Nikamthibitisha;
Yesu, Yesu, wa thamani,
Nizidishwe kumjua.


Ni tamu kumjua Yesu,
Kumwamini kabisa;
Nizame damuni mwake,
Damu ya kutakasa.


Ni tamu kumjua Yesu,
Na kuziacha dhambi;
Kupokea kwake Yesu
Uzima na amani.


Nina furaha kumjua
Mwokozi na Rafiki;
Yeye Yu nami daima
Katika maishani.";;
5810;NI WAKO WEWE, NIMEKUJUA;;"Ni wako Wewe, nimekujua,
Na umeniambia;
Lakini Bwana, nataka kwako
Nizidi kusongea.


Chorus
Bwana vuta, vuta, nije nisongee,
Sana, kwako Mtini.
Bwana vuta, vuta, nije nisongee,
Pa damu ya thamani.


Niweke sasa nikatumike
Kwa nguvu za neema;
Uyapendayo nami nipende
Nizidi kukwandama.


Nina furaha tele kila saa
Nizungumzapo kwako,
Nikuombapo, nami napata,
Kujua nia yako.


Mapenzi yako hayapimiki,
Ila ng'ambo ya liko.
Anasa pia sitazijua,
Bila kufika kwako.";;
5817;NICHUNGUE MUNGU;;"Nichungue, Mungu unijue,
Unijaribu niangalie;
Zitambue dhambi zangu zote,
Unitakase na uniweke.


Nakusifu, urnenisafisha,
Neno lako litimike sasa;
Unijaze na moto wa mbingu,
Unipe matumaini yangu.


Unitwae, kweli niwe wako, 
Unijaze na upendo wako;
Uondoe kiburi na choyo,
Bwana, nakujitolea moyo.

Mungu Roho, una ufufuo,
Kwangu ianzishe kazi yako;
Haja zote zitapatanika,
Bwana, naomba kwako baraka";;
5829;NIILIPOONA CHEMCHEMI;;"Nilipoona chemchemi,
Kwa dhambi zangu zote;
Nikasikia sauti
Kusema, ""Uwe safi.""
 

Chorus
Nitamsifu, nitamsifu,
Msifuni Mwana-Kondoo;
Mpeni sifa za moyo,
Kwani hutupa utakaso.


Njia yake ni nyembamba,
Vyote namtolea;
Fahari na tumaini,
Hayo nimeondoa.


Moyo wangu ulichomwa,
Kwa moto wake Mungu;
Sitakosa kumsifu,
Bwana wa utukufu.


Jina la Yesu ni heri,
Aliyenikubali;
Amezisamehe dhambi,
Tena hunifadhili.


Utukufu kwake Baba,
Utukufu kwa Mwana;
Utukufu naye Roho,
Utatu ndani Mmoja.";;
5830;NIIMBIE MARA MARA;;"Niimbie mara mara
Maneno ya uzima!
Nione zaidi tena
Neno la uzima.
Neno lenye uzuri!
Hufundisha habari.


Chorus
La ajabu! La ajabu!
Ndilo Neno lake Yesu!
La ajabu! La ajabu!
Neno lake Yesu!


Kristo Yu mwenye kutoa
Maneno ya uzima!
Mwenye dhambi kuokoka
Neno la uzima!
Tumeupata bure
Uzima wa milele!


Injili uitangaze,
Maneno ya uzima!
Amani wote wapate,
Neno la Uzima!
Yesu ndiye MWokozi!
Milele Kiongozi!";;
5831;NIKILEMEWA NA MIZIGO MINGI;;"Nikilemewa na mizigo mingi,
Nikitembea bila tumaini;
Mwokozi wangu ameniahidi,
Niambie ahadi zake tena.


chorus
Niiambie ahadi tena,
Mara kwa mara ahadi tena;
Na nitafurahi, hapana huzuni,
Niambie ahadi zake tena.


Nikizungukwa na hatari nyingi,
Na nikishikwa na hofu rnoyoni;
""Sitakuacha,"" asema Mwokozi,
Niambie ahadi zake tena.


Na nikiingia mbinguni kwake,
Kupumzika salamani milele;
Ahadi zake tamu, zikumbukwe,
Niambie ahadi zake tena.";;
5832;NIKIMALIZA KAZI YA MAISHANI;;"Nikimaliza kazi ya maishani mwangu,
Nitaacha dunia kwa salama;
Nitamjua Mwokozi, nikifika huko juu,
Atanikaribisha kwa furaha.


Chorus
Nitamjua, nitamjua,
Nikisimama karibu kwake;
Nitamjua, nitamjua,
Kwa makovu mikononi mwake.


Mle mbinguni nitamshangilia Mwokozi
Nikimwona Yesu uso kwa uso;
Amestahili sifa, aliye Mkombozi,
Amenipa rehema na upendo.


Nitaona wale walionitangulia,
Waniashiria niende pale;
Nitafurahi nao nitakapoingia,
Bali mwanzoni, Mwokozi nimwone.


Nikifika nitavikwa mavazi meupe,
Sitaona huzuni pale, kamwe;
Kwa furaha nitaimba wimbo wa milele
Bali mwanzoni, Mwokozi nimwone.";;
5833;NIKUABUDU;;"Moyo wangu wakutamani ewe Baba 
Mwili wangu wa kulilia  
Kama vile ayala atamanivyo 
maji akiona kiu (x2) .

Chorus
Nikuabudu Bwana, Nikuabudu 
Ndio tamaa yangu milele Bwana 
Nikuabudu 
Nikuabudu Bwana, Nikuabudu 
Ndio tamaa yangu milele Yesu 
Nikuabudu .

Ninapo fadhaika nitakimbia hekaluni mwako 
Na nitaimimina nafsi yangu mbele zako Bwana 
Kwani upendo wako ni wimbo wa kunituliza 
Jina lako tegemeo tena ngome iliyo imara

Hapa chini ya mbawa zako sala ni moja 
Kwamba kwa macho haya yangu 
Niuone utukufu wako 
Tenda miujiza, tenda maajabu 
Kwani fadhili zako ni bora kuliko uhai ."
5834;NILIKUPA WEWE;;"Nilikupa wewe
Damu ya moyoni,
Ili wokolewe,
Winuke ufuni:
Nimekunyimani?
Umenipa nini?


Nilikupa miaka
Yangu duniani,
Upate inuka,
Kuishi mbinguni:
Nimekunyimani?
Umenipa nini?


Niliacha nuru
Za Baba, mbinguni,
Kwingia taabu
Za ulimwenguni
Nimekunyimani?
Umenipa nini?



Niliteswa sana,
Mateso kifoni,
Usije yaona
Hayo ya motoni:
Nimekunyimani?
Umenipa nini?


Nimekuletea
Huku duniani
Pendo na afua,
Zatoka mbinguni:
Nimekunyimani?
Umenipa nini?


Nipe siku zako,
Udumu mwangani;
Na taabu yako,
Wingie rahani.
Nafsi, pendo, mali,
Twae Imanweli.";;
5835;NILITEMBEA GIZANI;;"Nilitembea gizani,
Yesu akaona;
Kwa mwanga wa pendo lake,
Giza lilifutwa.


Chorus
Mwanga, mwanga rohoni mwangu,
Mwanga, mwanga kwa njia yangu;
Tangu nimepata wokovu wangu,
Yesu amenijaza kwa mwanga mkuu.


Ninapoenda nuruni,
Mwa upendo wake;
Nashirikiana naye,
Gizani si kwake.


Nikitembea shambani
Ama kwa njiani;
Naona mavuno yake,
Anifanye mvuni.


Atakaporudi tena,
Sitaki kutanga;
Nitamwona Yesu Bwana,
Yeye ndiye Mwanga.";;
5836;NILITEMBEA MBALI;;"Nilitembea mbali katika dhambini,
Nikapoteza hali nikashuka chini;
Kwake Mwokozi Bwana, nikamlilia
Akanishika sana kuokoa.


Chorus
Na upendo, na upendo,
Nimeinuliwa sana na upendo;
Na upendo, na upendo,
Nimeinuliwa sana na upendo.


Moyo wangu nampa, nitamshika pia
Nitakaa na Yesu, sifa kumwimbia:
Upendo wa hakika wastahili sifa,
Na uaminifu ni wake pia.


Mliomo shidani, tazameni Bwana,
Atawaponya kweli, kutoka mashaka;
Atawasimamisha na upendo wake,
Awe Mwokozi kwa wokovu wake,";;
5837;NIMEHITAJI MWOKOZI;;"Nimehitaji Mwokozi,
Awe nami daima;
Nataka mikono yake
Kunizunguka sana.


Chorus
Hofu rohoni sina,
Aniongoze tena;
Sitanung'unika tena,
Nimfuate daima.


Nimehitaji Mwokozi,
Sina imani nyingi;
Atanifufusha moyo,
Wengine hawawezi.


Nimehitaji Mwokozi,
Mwendoni mwa maisha;
Katika mateso mengi,
Tena katika vita.


Nimehitaji Mwokozi,
Kiongozi njiani;
Kwa jicho aniongoze
Nifike mbinguni.";;
5838;NIMEIFIKIA NCHI;;"Nimeifikia nchi,
Ya nafaka na asali;
Mwanga hung'ara daima,
Na usiku umekoma.


Chorus
Nchi nzuri, nchi nzuri,
Nasimama mlimani,
Naona nchi ya mbali
Iliyowekwa tayari;
Niitazamie pwani
Ya nchi yangu mbinguni.


Mwokozi wangu yu nami,
Twashirikiana kweli;
Aniongoza mkononi,
Nifike kwake mbinguni.


Nazisikia sauti
Za malaika mbinguni,
Wamwimbie Bwana sifa
Na wale waliookoka.";;
5839;NIMEJAZWA NA FURAHA;;"Nimejazwa na furaha,
Tangu Roho akaja;
Hukaa nasi daima,
Moyoni mwa hakika.


Chorus
Utulivu wa rohoni
Umekaa moyoni;
Roho wa Bwana aniletea
Utulivu moyoni.


Atuleteaye Uzima
Ni Roho Mtakatifu;
Kutoamini aondoa,
Kuchoka ageuza.


Kama mvua inyeshavyo,
Kama jua angani;
Ndivyo tumepewa Roho,
Kutoka mbinguni.


Ni wokovu wa ajabu
Kumwona uso wake;
Makao makamilifu
Tumepewa na Yeye.";;
5840;NIMEKOMBOLEWA NA YESU;;"Nimekombolewa na Yesu
Aliyenirehemia;
Kwa bei ya mauti yake
Nimekuwa mtoto wake.


Chorus
Kombolewa! Kombolewa!
Nakombolewa na damu;
Kombolewa! Kombolewa!
Mimi mwana wake kweli.


Kukombolewa nafurahi,
Kupita lugha kutamka;
Kulionyesha pendo lake,
Nimekuwa mtoto wake.


Nitamwona uzuri wake,
Mfalme wangu wa ajabu;
Na sasa najifurahisha.
Katika neema yake.


Najua taji imewekwa
Mbinguni tayari kwangu;
Muda kitambo atakuja,
lli alipo, niwepo.";;
5841;NIMETEMBELEA MBALI;;"Nimetembelea mbali,
Sasa narudi;
Nilipotea dhambini,
Sasa narudi.


Chorus 
Narudi, narudi,
Kutoka mbali;
Sasa unikaribishe,
Bwana, narudi.


Nimepoteza miaka mingi,
Sasa narudi;
Tena nazitubu dhambi,
Sasa narudi.


Nimechoka na dhambi, Bwana,
Sasa narudi.
Neno lako naamini,
Sasa narudi. 


Nimevunjika, siwezi,
Sasa narudi;
Nipate nguvu na amani,
Sasa narudi.";;
5847;NINA HAJA NAWE;;"Nina haja nawe
Kila saa
Hawezi mwingine
Kunifaa.

Chorus
Yesu nakuhitaji
 Vivyo kila saa!
 Niwezeshe Mwokozi,
 Nakujia.

Nina haja nawe;
Kaa nami,
Na maonjo haya,
Hayaumi.

Nina haja nawe:
Kila hali,
Maisha ni bure,
Uli mbali.

Nina haja nawe,
Nifundishe
Na ahadi zako
Zifikishe.

Nina haja nawe;
Mweza yote,
Ni wako kabisa
Siku zote.";;
5848;NINA RAHA KWA MWAMBA WA IMARA;;"Nina raha kwa Mwamba wa imara,
Kwa teso langu naukimbilia;
Ni mwenye dhambi na niwe wako,
Mwamba wa Miaka, nafichwa kwako.


Chorus
Najificha, najificha,
Mwamba wa Miaka,
Nafichwa kwako.


Wakati wa amani ama huzuni,
Niliposhikwa na majaribuni,
Kwa shaka la maisha niende kwako,
Mwamba wa Miaka, nafichwa kwako.


Nilipolemewa katika vitani,
Nashika neema na tumaini;
Katika jaribu nasimama kwako,
Mwamba wa Miaka, naflchwa kwako.";;
5851;NIONAPO AMANI KAMA SHWARI;;"Nionapo amani kama shwari,
Au nionapo shida;
Kwa hail zote umenijulisha
Ni salama rohoni mwangu.


Chorus
Salama rohoni,
Ni salama rohoni mwangu.

Ingawa Shetani atanitesa,
Nitajipa moyo kwani
Kristo ameona unyonge wangu
Amekufa kwa roho yangu.

Dhambi zangu zote, wala si nusu,
Zimewekwa Msalabani;
Wala sichukui laana yake,
Ni salama rohoni mwangu.

Ee Bwana, himiza siku ya kuja,
Panda itakapolia;
Utakaposhuka sitaogopa,
Ni salama rohoni mwangu.";;
5852;NIONGOZE, BWANA MUNGU;;"Niongoze, Bwana Mungu,
Ni msafiri chini;
Ni mnyonge, nguvu sina:
Nishike mkononi;
U Mkate wa mbinguni,
Nilishe siku zote.
Nilishe siku zote.

Kijito cha maji mema
Kitokacho mwambani,
Nguzo yako, moto wingu,
Yaongoza nyikani;
Niokoe Mwenye nguvu;
Nguvu zangu na ngao.
Nguvu zangu na ngao.

Nikikaribia kufa,
Sichi neno lolote,
Wewe kifo umeshinda,
Zinawe nguvu zote,
Tutaimba sifa zako,
Kwako juu milele.
Kwako juu milele.";;
5853;NIPE PENDO SANA;;"Nipe pendo sana,
Yesu Bwana,
Ndivyo niombavyo
Kwako sana;
Sikia Mwokozi
Ongeza mapenzi,
Nipe pendo sana Bwana.


Kwanza nilipenda
Ulimwengu;
Sasa nakupenda,
Bwana wangu;
Nakwomba Mwokozi,
Nijaze mapenzi,
Nipe pendo sana Bwana.


Na yaje mashaka
Na jeraha,
Yote ni baraka
Na furaha,
Nijuvye mapenzi
Zaidi, Mwokozi
Nipe pendo sana Bwana.


Utakapokufa
Moyo wangu,
Nami nikikwona,
Bwana wangu,
Kunikaribisha
Takupenda sana,
Takupenda sana Bwana.";;
5854;NISHIKE MKONO NISIZAME;;"Safari ya imani na kutazama yesu
Nataka nifike ng'ambo salama
Lakini njiani mawimbi in mengi
Mashaka yanisonga kuniangamiza

Chorus
Nishike mkono nisizame
Mawimbi in mengi niokoe
Nishike mkono nisizame
Mawimbi in mengi niokoe

Mawimbi in Makali nahitaji msaada
Nishike mwokozi niwe salama
Wewe uliyeniita nakuja kwa neno lako
Napata kutembea kwa neno lako

Safari ya imani natembea kwa imani
Dhambi isinishinde nisaidie
Katika majaribu makali kama moto
Najua nitatoka kama dhahabu"
5855;NITAIIMBA HADITHI;;"Nitaimba hadithi,
Juu ya Yesu Mwokozi;
Aliyetoka mbinguni
Kunifia Kalvari.


chorus
Ndiyo nitaimba hadithi
Juu ya Mwokozi Yesu,
Alinifia rnsalabani,
Nimwirnbie kumsifu.


Nilipotelea mbali,
Yesu akanipata;
Na alinikumbatia,
Kwake akanivuta.


Nilijeruhiwa sana,
Nikaponywa na Bwana;
Kama kipofu nikawa,
Akaniponya tena.


Giza imenizunguka,
Huzuni hunipata;
Bali Mwokozi yu nami,
Kwa mkono hunishika.


Atanilinda kabisa
Hata mwisho wa siku,
Na atanikaribisha
Kufika kwake mbingu.";;
5856;NITAIMBA JUU YA MKOMBOZI;;"Nitaimba juu ya Mkombozi,
Jinsi alivyonipenda;
Aliteswa msalabani,
Nisipate kulaaniwa.


Chorus 
Imbeni juu ya Mkombozi,
Kwa damu aniweka;
Nafidiwa msalabani
Deni zangu zafutwa.


Nitanena habari njema,
Jinsi nilivyookoka;
Kwa upendo na neema,
Anipatia fidia.


Nltamsifu Mkombozi wangu,
Jinsi atoavyo ushindi:
Kwa uwezo namshangilia;
Juu ya dhambi na mauti.


Nitamsifu Mkombozi wangu
Jinsi alivyonipenda;
Amenitolea uzima,
Nikae kwake daima.";;
5858;NITAKUONA PALE NG'AMBO;;"Kuna siku naingoja mateso yatapokwisha
Vilio navyo huzuni vijapokoma milele
NItapewa lile kao, La utukufu milele
Lisiloweza kupata makunyanzi

CHORUS
Nitakuona pale ng'ambo
Ona pale ng'ambo
Kwenye ule mkutano hewani
Na Mbarikiwa Yesu 
Tukitawala milele, 
Kweli hiyo itakuwa siku njema

Tusipo onana tena Duniani Mpewndwa wangu
Ukidumu mwaminifu na kujitenga na uovu
Kwa ajili yetu mkutano, Umekwisha andaliwa
Divai na mikate vi tayari

Mpenzi nikweleze, hakika siku inakuja
Bwana Yesu atarudi Ahamishe Bibi Harusi 
Uko tari kwenda naye Kwenye kiwango cha saba?
Tukatawale naye pale nga'mbo"
5859;NITAONANA NA YESU;;"Nitaonana na Yesu,
Uso kwa uso kweli;
Siku ile shangwe tele,
Nikimwona Mwokozi.


Chorus
Tutaonana na macho,
Huko kwetu Mbinguni;
Na kwa utukufu wake,
Nitamwona milele.


Sasa siwezi kujua
Jinsi alivyo hasa;
Bali atakapokuja,
Nitamwona halisi.


Mbele yake yafukuzwa
Machozi na huzuni:
Kipotovu kitanyoshwa,
Fumbo litafumbuka.


Uso kwa uso! Hakika
Pale pale furaha;
Nitafurahi kabisa,
Nikimwona Mwokozi.";;
5860;NITASHINDA BWANA;;"CHORUS
Nitashinda Bwana, nitashinda,
Kama Wewe pia ulishinda,
Nitapitia mapitioni Mwako,
Nimeanza Bwana nitashinda.

Tazameni kule Kalvari,
Mwokozi aliteswa kwa dhambi,
Akazikwa kule kaburini
Mwisho alitoka kwa ushindi.

Njia mbovu zote nimeacha,
Nitapitia ile nyembamba
Waliyopitia Elija na Musa
Walianza, Bwana wakashinda.

Kuamini neno lake Mungu,
Kutii mafunzo Yake yote
Tutanyakuliwa Naye mwisho
Tumeanza Bwana tutatii.

Tutashinda Bwana tutashinda
Kama Wewe pia ulishinda
Tutapitia mapitioni Mwako
Tumeanza Bwana tutashinda.

Sabato ya mwisho tutaimba
Tukiagana na dunia mbaya,
Tukitazamia ile mpya
Tumeanza Bwana, tutashinda."
5861;NITATEMBEA KWA IMANI;;"CHORUS
Nitatembea,nitaishi kwa Imani
Nitatembea, nitaishi kwa Imani
Nitatembea,nitaishi kwa Imani 
Imani kamilifu,hisia ya sita

Yesu ni yule yule jana, leo na milele
Malaika wa Mungu Yu hapa nasisi
Kilio chako, maombi yako ashasikia
Musimamishe kwa imani, hisia ya sita

Yasio onekana, hata hayajasikika
Yasiofikirika kwa wanadamu
Usitegemee hisia zako tano
Musimamishe kwa imani, hisia ya sita

Twapata imani kwa kusikia Neno Lake
Imani pekee yampendeza Mungu
Bwana naomba imani ya kunyakuliwa
Nibadilishwe mwili, nikulaki hewani."
5862;NITWAE HIVI NILIVYO;;"Nitwae hivi nilivyo,
Umemwaga damu yako,
Nawe ulivyoniita,
Bwana Yesu, naja.


Hivi nilivyo; si langu
Kujiosha roho yangu;
Nisamehe dhambi zangu,
Bwana Yesu naja.


Hivi nilivyo; sioni
Kamwe furaha moyoni;
Daima ni mashakani,
Bwana Yesu, naja.


Hivi nilivyo kipofu,
Maskini na mpungufu;
Wewe u mtimilifu,
Bwana Yesu, naja.


Nawe hivi utanitwaa;
Nisisubutu kukawa,
Na wewe hutanikataa
Bwana Yesu, naja.


Hivi nilivyo; mapenzi
Yamenipa njia wazi;
Hali na mali sisazi,
Bwana Yesu, naja.";;
5864;NIWONAPO MTI BORA;;"Niwonapo Mti bora
Kristo aliponifia
Kwangu pato ni hasara,
Kiburi nakichukia.


Na nisijivune, Bwana,
Ila kwa mauti yako;
Upuzi sitaki tena,
Zi chini ya damu yako.


Tangu kichwa hata nyayo
Zamwagwa pendo na hamu,
Ndako pweke hamu hiyo,
Pendo zako zimetimu.


Vitu vyote vya dunia
Si sadaka ya kutosha;
Pendo zako zaniwia
Nafsi, mali, na maisha.";;
5865;NIZIDI YESU KUMJUA;;"Nizidi Yesu kumjua,
Mapenzi yake kufanya;
Na nizidi kuzijua
Pendo na wokovu pia


Chorus
Zaidi ya Yesu
Zaidi ya Yesu,
Nizidi kumjua sana
Pendo na wokovu pia.


Nizidi nielimishwe,
Mapenzi yake nitende;
Roho wa Mungu, na uwe,
Mwalimu wangu milele.


Nizidi katika neno,
Kushirikiana nalo;
Niisikie sauti,
Misemo iwe moyoni.


Nizidi kumwona Yesu,
Na utukufu wake mkuu;
Uzidi ufalme wake
Hata kurejea kwake.";;
