7576;Tauch in das Meer;;"Tauch in das Meer der Gnade tief hinein!
Nur Freigewordne können Überwinder sein.
Tauch in das Meer der Gnade tief hinein!
Nur Stillgewordne können Überwinder sein."
7591;Teach me, Lord, / They that wait upon the Lord;D;"Lehr mich, Herr, auszuharren,
auf den Knie'n ganz allein,
bis das Licht, Herr, Deiner Antwort
tief in meine Seele scheint.
Lehr mich, Herr, nicht zu schauen auf das
""Jetzt"" und das ""Hier"",
lehr mich, Jesus, zu warten auf die Antwort von Dir.
--------------------------------------------------------------------
Teach me, Lord, to wait down on my knees,
Till in Your own good time You answer my pleas;
Teach me not to rely on what others do,
But to wait in prayer for an answer from You.

CHORUS
Die da harren auf den Herrn, die erneuern
ihre Kraft, schwingen auf sich empor wie ein Adler,
werden laufen und nicht müde,
werden gehen und nicht matt.
Lehr' mich Herr, lehr' mich warten auf Dich.
--------------------------------------------------------------------
They that wait upon the Lord,
Shall renew their strength,
They shall mount up with wings as an eagle,
They shall run and not be weary,
They shall walk and not faint.
Teach me Lord, teach me, Lord, to wait.

Lehr uns, Herr, auszuharren,
bis die Herzen brennend sind,
bis in Dir, Herr, unser Leben
Seinen wahren Ruh'ort find't.
Herr, erneu're den Glauben,
dass wir schau'n nur auf Dich,
dass wir nur für Dich leben, Herr, darum bitte ich.
--------------------------------------------------------------------------
Teach me, Lord, to wait while hearts are aflame,
Help me humble my pride and call on Your Name.
Keep my faith renewed, keep my eyes on Thee,
Help me be on this earth what You want me to be.

Lehr, mich, Herr, auszuharren
und zu steh'n auf Deinem Wort,
bis die Wahrheit der Verheißung
sich in mir, Herr, offenbart,
was Du sprachst, muss bestehen,
es muss wachsen, gedeih'n,
bis ich nichts mehr and'res sehe, als nur Christus allein.
-------------------------------------------------------------------------------
Teach me, Lord, to wait and to stand on Thy word,
That I hear what you say and I see what you mean:
That the Spoken Word is the original seed
And that nothing can help me but only Thy word.";
7831;The greatest thing / Das Höchste meines Lebens ist;D;"Das Höchste meines Lebens ist,
Dich kennen, Herr!  (2x)
Dich kennen mehr und mehr.  (2x)
Das Höchste meines Lebens ist,
Dich kennen, Herr!
-----------------------------------------------------
The greatest thing in all my life,
Is knowing You.  (2x)
I want to know You more.  (2x)
The greatest thing in all my life,
Is knowing You.

Das Höchste meines Lebens ist,
Dich lieben, Herr!  (2x)
Dich lieben mehr und mehr.  (2x)
Das Höchste meines Lebens ist,
Dich lieben, Herr!
------------------------------------------------
The greatest thing in all my life,
Is loving You.  (2x)
I want to love You more.  (2x), 
The greatest thing in all my life,
Is loving You.

Das Höchste meines Lebens ist,
Dir dienen, Herr!  (2x)
Dir dienen mehr und mehr.  (2x)
Das Höchste meines Lebens ist,
Dir dienen, Herr!
-----------------------------------------------
The greatest thing in all my life,
Is serving You.  (2x)
I want to serve You more.  (2x)
The greatest thing in all my life,
Is serving You.";
7900;The Lord's our rock / Oh, Jesus is a rock;D;"Gott ist mein Hort, Er birgt mich gut,
ein starker Fels im wilden Sturm!
Fest steht Er, braust auch hoch die Flut,
ein starker Fels im wilden Sturm!
------------------------------------------------
The Lord's our rock, in Him we hide,
A shelter in the time of storm;
Secure whatever will betide,
A shelter in the time of storm.

CHORUS
Ja, Jesus will ich trau'n, denn Er ist mein Fels,
Er ist mein Fels, Er ist mein Fels.
Ja, Jesus will ich trau'n, denn Er ist mein Fels,
ein starker Fels im wilden Sturm!
------------------------------------------------------
Oh, Jesus is a rock in a weary land,
A weary land, a weary land;
Oh, Jesus is a rock in a weary land,
A shelter in the time of storm.

Im Sonnenbrand ein kühler Schutz,
ein starker Fels im wilden Sturm,
bei Nacht dem stärksten Feind ein Trutz,
ein starker Fels im wilden Sturm!
--------------------------------------------------
A shade by day, defense by night,
A shelter in the time of storm.
No fears alarm, no foes affright,
A shelter in the time of storm.

Wenn Er gebeut, wird still das Meer,
ein starker Fels im wilden Sturm!
Ich fürchte nichts, mich schützt der Herr,
ein starker Fels im wilden Sturm!
----------------------------------------------------
The raging storms may around us beat,
A shelter in the time of storm;
We'll never leave our safe retreat,
A shelter in the time of storm.

O lieber Fels, o Heiland mein,
o starker Fels im wilden Sturm,
ich flieh' zu Dir, Du birgst mich fein,
Du starker Fels im wilden Sturm!
-------------------------------------------------
Oh, rock divine, oh, refuge dear,
A shelter in the time of storm;
Be Thou our helper ever near,
A shelter in the time of storm.";
7903;The love of God  / Oh love of God, how rich;C / Bb;"Die Liebe Gottes ist viel mehr,
als eine Zunge sagen kann.
Sie reicht hinan zum höchsten Stern
und greift zur tiefsten Sündenbahn.
Für schuldbelad'ne Sünderherzen
gab Gott den Sohn dahin.
Sein irrend Kind versöhnte Er,
vergab die Sünden ihm.
---------------------------------------------
The love of God is greater far
Than tongue or pen can ever tell; 
It goes beyond the highest star,
And reaches to the lowest hell. 
The guilty pair, bowed down with care,
God gave His son to win; 
His erring child He reconciled,
And pardoned from his sin.

CHORUS
O, Liebe Gottes, reich und rein!
So grenzenlos und rein!
In Ewigkeit soll diese Liebe
das Lied der Heiligen sein.
---------------------------------------------------
Oh, love of God, how rich and pure!
How measureless and strong!
It shall forevermore endure,
The saints and angels song.

Wenn einst entschwindet diese Zeit
und ird'sche Reiche hier vergeh'n;
wenn Menschen, die nie beten wollten,
zu Berg und Fels um Hilfe fleh'n;
dann bleibt die Liebe Gottes stehen,
so grenzenlos und rein;
Erlösungsgnade für den Sünder
wird stets der Heil'gen Lied sein.
----------------------------------------------------
When hoary time shall pass away,
And earthly thrones and kingdoms fall;
When men who here refuse to pray,
On rocks and hill and mountains call;
God's love, so sure, shall still endure,
All measureless and strong;
Redeeming grace to Adam's race,
The saints' and angels' song.

Wenn wir das Meer mit Tinte füllten
und wär' der Himmel Pergament;
wär' jeder Halm hier eine Feder,
und jeder damit schreiben könnt';
die Liebe Gottes aufzuschreiben,
das weite Meer verzehrt;
wie könnten Bücher alles fassen,
wär' noch so groß ihr Wert.
---------------------------------------------------
Could we with ink the ocean fill,
And were the skies of parchment made;
Were every stalk on earth a quill,
And every man a scribe by trade; 
To write the love of God above
Would drain the ocean dry; 
Nor could the scroll contain the whole,
Though stretched from sky to sky.";
7924;The Move Is On;A;"Wir gehn voran, o Herr, wir gehn voran,
Wir gehn voran, o Herr, wir gehn voran.
Denn ich höre das Rauschen
in dem Maulbeerbaum
und ich weiß es ganz genau, wir gehn voran.
----------------------------------------------------------------
The move is on, my Lord, the move is on;
The move is on, my Lord the move is on.
I can hear the rustle in the mulberry trees,
And I know, I know, I know the move is on.

Geh weiter Bruder, geh weiter Schwester, 
gehe heut' voran
Lauf ein wenig näher, wo die Ströme fließen;
Bruder, gehe voran!
---------------------------------------------------
Move on brother, move on sister,
This is the moving day.
Move a little closer,
Where the streams are flowing,
Move on brother, move on!";
8047;The word is working mightily / Das Wort es wirkt;D;"Das Wort es wirkt jetzt mächtig auch in mir.
Das Wort es wirkt jetzt mächtig auch in mir.
Egal wie auch der Umstand ist
und was ich fühl' und seh'.
Das Wort es wirkt jetzt mächtig auch in mir. 
-----------------------------------------------------------
The Word is working mightily in me.
The Word is working mightily in me.
No matter what the circumstance, 
Or what I feel or see.
The Word is working mightily in me.

Das Wort es wirkt jetzt mächtig auch in dir.
Das Wort es wirkt jetzt mächtig auch in dir.
Egal wie auch der Umstand ist
und was ich fühl' und seh'.
Das Wort es wirkt jetzt mächtig auch in dir. 
-------------------------------------------------------------
The Word is working mightily in you.
The Word is working mightily in you.
No matter what the circumstance, 
Or what I feel or see.
The Word is working mightily in you.

Das Wort es wirkt jetzt mächtig auch in uns.
Das Wort es wirkt jetzt mächtig auch in uns.
Egal wie auch der Umstand ist
und was ich fühl' und seh'.
Das Wort es wirkt jetzt mächtig auch in uns.
-------------------------------------------------------------
The Word is working mightily in us.
The Word is working mightily in us.
No matter what the circumstance, 
Or what I feel or see.
The Word is working mightily in us.";
8064;There are people almost / One of them, one of them;G;"Da sind Menschen auf der ganzen Welt,
die heut' noch brennend sind
mit dem Feuer, das zu Pfingsten fiel,
in dem die Sünd' vergeht,
und es brennt auch jetzt in meinem Herz',
das Ihm die Ehre gibt,
Bin so froh, ich weiß genau, ich bin Sein Kind!
-----------------------------------------------------------------------
There are people almost everywhere,
Whose hearts are all aflame,
With the fire that fell at Pentecost,
Which cleansed and made them clean;
It is burning now within my heart,
All glory to His Name!
I'm so glad that I can say I'm one of them!

CHORUS
Bin Sein Kind, ja Sein Kind.
Bin so froh, ich weiß genau, ich bin Sein Kind!
Bin Sein Kind, ja Sein Kind.
Bin so froh, ich weiß genau, ich bin Sein Kind!
------------------------------------------------------------------
One of them, one of them,
I´m so glad that I can say I'm one of them!
One of them, one of them,
I'm so glad that I can say I'm one of them!

Ja, wenn sie auch nicht viel wussten,
und sie waren nicht beliebt,
hatten sie alle ihr Pfingsten doch
in Christus selbst erlebt,
und auch heute gibt es Zeugen,
dass es Gottes Kraft noch gibt,
Bin so froh, ich weiß genau, ich bin Sein Kind!
------------------------------------------------------------------
Though these people may not learned be,
Nor boast of worldly fame,
They have all received their Pentecost,
Baptized in Jesus' Name;
And are telling now, both far and wide,
His power is yet the same,
I'm so glad that I can say I'm one of them!

Sie war'n alle in dem Obersaal,
und waren im Gebet,
Gott erfüllte sie mit Heil'gem Geist
und hat Sein Volk belebt,
heute noch kann Er dasselbe tun,
wenn sich Sein Geist bewegt.
Bin so froh, ich weiß genau, ich bin Sein Kind!
-------------------------------------------------------------------------
They were gathered in the upper room,
All praying in His Name,
They were baptized with the Holy Ghost,
And pow'r for service came.
Now what He did for them that day
He'll do for you the same;
I'm so glad that I can say I'm one of them!

Komm, mein Bruder, such' den Segen,
in dem alles Heil besteht,
der dir Freude überströmend gibt
und dich aus Sünd' erhebt,
und es brennt auch jetzt in meinem Herz',
o Ehre Seinem Nam'.
Bin so froh, ich weiß genau, ich bin Sein Kind!
---------------------------------------------------------------
Come, my brother, seek this blessing
That will cleanse your heart from sin,
That will start the joy-bells ringing
And will keep the soul aflame;
It is burning now within my heart,
All glory to His Name!
I'm so glad that I can say I'm one of them!";
8103;There is none like You / Keiner ist wie Du;F;"Chorus
Keiner ist wie Du!
Niemand sonst berührt mein Herz so wie Du.
Wo auch immer ich noch suchte, o Herr, es bleibt:
Keiner ist wie Du!
--------------------------------
There is none like You,
No one else can touch my heart like You do.
I can search for all eternity long,
And find there is none like You.

Your mercy flows like a river wide,
And healing comes from Your hand.
Suffering children are safe in Your arms,
There is none like You.";
8148;There's a voice calling me;;"Da ist eine Stimme, die mir von einem
alt rauen Stamm zuruft, sie flüstert:
Komm näher zu mir!
Lass die Welt hinter dir zurück, da gibt es neue
Höhen zu erklimmen, und du wirst einen neuen
Ort in Mir finden.

CHORUS
Denn was auch immer nötig ist, um Dir näher zu kommen, 
HErr, das bin ich bereit zu tun. 
Was es auch benötigt, Dir ähnlicher zu werden, 
Das bin ich bereit zu tun.

Nimm die Dinge, die mir am liebsten sind,
wenn das nötig ist, um mich Dir näher zu bringen.
Lass Enttäuschungen kommen, einsame Tage
ohne Sonnenschein, wenn ich durch Leiden Dir
ähnlicher werden kann.

Nimm meine  Häuser, mein Land, 
ändere meine Träume und meine Pläne, 
denn ich lege mein ganzes Leben in Deine Hände. 
Und wenn Du mich heute zu einem weit entfernten
Land rufst, HErr, dann werde ich Deinem Willen gehorchen.

Ich tausche Sonnenschein gegen Regen ein,
Trost gegen Schmerzen. 
Das möchte ich tun. 
Was auch immer es erfordern wird  
meinen Willen zu brechen, möchte ich tun."
8292;Tief in der Gruft Er lag;B;"Tief in der Gruft Er lag, Jesus, 
mein Heiland! Der Auferstehung 
harrt' Jesus, mein HErr!

CHORUS
Jesus ist Sieger und lebt!
Triumphierend sich der HErr erhebt!
Ja, Er lebt und sieget über Tod und Höll',
ewig wird Er herrschen, Gott, Immanuel.
Jesus lebt! Jesus lebt! Halleluja, Jesus lebt!

Umsonst steht dort die Wacht, 
Jesus, mein Heiland! 
Umsonst des Siegels Macht, 
Jesus, mein HErr!

Tod kann nicht halten Dich, 
Jesus, mein Heiland! 
Er alle Riegel bricht, Jesus, mein HErr!"
8293;Tief in meinem Herzen;E;"Tief in meinem Herzen schreibe, 
HErr, Dein Wort.
Tief in meinem Herzen
sei es immerfort.

CHORUS
Lass auf jedem Wege
Licht Dein Wort mir sein.
Tief in meinem Herzen
soll Dein Wort stets sein.

Tief in meinem Herzen 
Dein Wort Wunder schafft.
Tief in meinem Herzen 
gibt es neue Kraft.

Tief in meinem Herzen 
Wort auf Wort jetzt wächst,
bis es mich zuletzt in 
Unsterblichkeit versetzt."
8362;Tochter Zion;;"Tochter Zion, freue dich!
Jauchze laut, Jerusalem!
Sieh, dein König kommt zu dir;
Ja, Er kommt, der Friedefürst!

Hosianna! Davids Sohn,
sei gesegnet Deinem Volk!
Gründe nun Dein ewig Reich!
Hosianna in der Höh!

Hosianna, Friedefürst,
sei gegrüßet, König mild!
Ewig steht Dein Friedensthron,
Du, des ewgen Vaters Kind!"
8404;Touch your people / Berühr Dein Volk noch einmal;D;"Berühr' Dein Volk noch einmal, Herr,
mit Deiner heil'gen Hand, o Herr, ich bet',
lass auf Erden strahl'n Dein Königreich
durch Deine wunderbare Braut!
---------------------------------------------------
Touch Your people once again
With Your precious holy hand, I pray,
Let Your Kingdom shine upon this earth
Through a wonderous glorious Bride!

Nicht durch eine Heldentat -
nein, werd' Du selber in uns groß und stark,
gib ein mächt'ges Geisteswehen,
berühr' Dein Volk noch einmal, Herr!
-------------------------------------------------------
Not for temporary deeds,
But to restore authority and power.
Let a rushing mighty wind blow,
Touch Your people once again!";
8418;Trachtet Zuerst Nach Dem Reiche Des Herrn;;"Trachtet zuerst nach dem Reiche 
des Herrn und Seiner Gerechtigkeit,
so wird Euch solches alles zufallen.
Hallelu, Halleluja.

Bittet, so wird euch gegeben,
suchet, so werdet ihr finden,
klopfet an, so wird euch aufgetan.
Hallelu, Halleluja.

Der Mensch lebt nicht vom Brot allein,
sondern von einem jedem Worte,
das aus dem Munde Gottes kommt.
Hallelu, Halleluja.

Wer an Mich glaubt, wie die Bibel 
es sagt, von dessen Leib werden fliessen
Ströme lebendigen Wassers.
Hallelu, Halleluja.

Ihr werdet Kraft empfangen,
wenn der Heilige Geist kommt
und werdet Meine Zeugen sein.
Hallelu, Halleluja.

Jesus, du sprachst: Ich bin das Licht,
wer an Mich glaubt, der wird leben,
selbst, wenn er schon entschlafen ist.
Hallelu, Halleluja."
8420;Trau auf das;G;"Trau auf das, was Gott verheißt,
stütze dich auf Seinen Geist.
Fürchte nichts was mag gescheh'n,
bald wirst du den König seh'n."
8421;Trau' auf den Herrn und zweifle nicht;A;"Trau' auf den Herrn und zweifle nicht!
Er ist dein Freund, so treu.
Was immer dir zur Stund' gebricht,
Er bringt dich durch aufs Neu'.

CHORUS
Sing, wenn der Tag dir lacht!
Sing auch in dunkler Nacht!
Jeden Tag, wie's sein mag,
sing mein Herz, o, sing!  

Glaub' Seinem Wort und zweifle nicht,
Er lässt dich nie allein.
Sein treues Auge wacht für dich 
bei Nacht und Sonnenschein.

Sei nur getrost und freue dich,
es liebt dich ja der Herr.
Herrlichkeit ist bereit für dich 
und Gnade, tief wie's Meer.

Es ist so schön, dem Herrn vertrau'n
und Seiner Hände Tun,
beständig auf Sein Antlitz schau'n,
in Seiner Liebe ruh'n.";
8426;Treff' ich dich wohl bei der Quelle;G;"Treff' ich dich wohl bei der Quelle, 
in dem Land der Herrlichkeit? 
Dürstet nicht auch deine Seele 
nach dem Born der Seligkeit? 
Lauter Jubel wird erschallen 
bei der Quelle, licht und schön! 
Darf ich, wo die Sel'gen wallen, 
nicht auch dich, ja dich, dort seh'n?

CHORUS
Ja, ich komm' zur Lebensquelle,
zu der Quelle, licht und schön!
O, wie freut sich meine Seele
auf solch sel'ges Wiederseh'n!

Treff' ich dich wohl bei der Quelle? 
Viel der Lieben sind schon dort, 
die im höhern Licht erst helle 
ich erkenn' an jenem Ort. 
Himmlisch süß wird 
dann erklingen uns'res Sanges Lobgetön. 
Willst du nicht auch danach ringen, 
dass wir dort uns wiederseh'n?

Treffen wir uns bei der Quelle, 
bei dem HErrn, im Vaterhaus? 
Beim Betreten Seiner Schwelle 
blick' ich sehnend nach dir aus. 
Bei der Quelle strömt den Armen 
Fülle höhern Lebens zu. 
Sel'ges Los in Jesu Armen! 
Kommst auch du zu dieser Ruh'?"
8487;Ueber Berge und Höh'n;D;"Über Berge und Höh'n
geht mein Sehnen;
nach dem Land voller 
Frieden und Freud'.
Fließen hier auch im
Kampf manchmal Tränen,
bald kommt Jesus,
ach, wär' es doch heut.

CHORUS
Nimm, was Dir nicht gefällt
doch von mir.
Wie ich bin, Herr,
so komm ich zu Dir.
Durch Dein Blut wasch mich rein
und voll Geistes lass mich sein.
Gib' mir Gnad' 
Dir zu leben allein.

Willst den Heiland du
droben einst schauen,
mit den Heil'gen im
Himmel dich freu'n?
Willst du wandeln auf
himmlischen Auen?
Dann lass heute
dein Flehen doch sein:

Will der Feind mit der
Sünde dich fangen,
auf den Weg des
Verderbens dich zieh'n?
Sind auch einige vom
Herrn gegangen,
dann bleib' du Ihm
doch treu, ja bitt Ihn:";
8516;Umschließ mich ganz;;"Umschließ mich ganz 
mit Deinem Frieden,
mein treuerkrannter Seelenfreun.
Halt mich von allem abgeschieden, 
was Du nicht bist, was Dich nicht meint.
Ich wünsche mir kein andres Leben, 
als das Dein Sterben mir gegeben
und Du am Kreuz erworben hast.
Drum beug all meinen Eigenwillen,
dass er sich göttlich möge stillen
bei Deines Kreuzes leichter Last.

Mein König, lass mich nichts vertreiben
aus dieser Burg, die Friede heißt.
O lass mir´s ewig teuer bleiben,
dass Du stets bei den Deinen seist.
Kein Heil ist hiermit zu vergleichen; 
Vernunft, die kann es nicht erreichen,
weil´s über alles Denken ist.
Nur durch des Geistes sanftes Wehen
kann ich etwas davon verstehen, 
dass Du mein ewger Friede bist.

In dieser Fassung lass mich bleiben, 
so lang mein Blut in Adern schlägt.
Dies lass mich denken, 
lieben, treiben, so lang mich Deine Gnade trägt.
Bewahre Du selbst Herz und Sinnen; 
lass all mein Denken und Beginnen
ein Zeugnis Deines Friedens sein.
Komm, all Dein Wesen in mich lege;
komm, für die Ewigkeiten präge 
mir Deines Lebens Bildnis ein.

Halleluja, es sei gewaget, 
durch Not und Tod Dir nachzugehn!
Ich folge, Herr, Dir unverzaget 
mit unablässig heißem Flehn;
ich nehme Deine Kreuzesbürde
und die damit verbundne Würde 
und lehne mich auf Dich, mein Freund.
Ich weiß, Du trägst mich
durchs Gedränge 
mit aller meiner Lasten Menge,
bis mir Dein Antlitz einst erscheint."
8524;Und Jesus Sprach, Komm;;"Du sagst Du kommst und teilst meine Sorgen,
Du sagst Du bist da auch an jedem Morgen.
Ich meinte erst, das kann gar nicht sein,
doch was Du gesagt hast, das traf dann auch ein.
Dir trau ich allein.

CHORUS
Und Jesus sprach: 
Komm zu dem Wasser und trinke von mir.
Ich weiss du bist durstig, der Friede fehlt dir.
Ich zählte die Tränen, die des Nachts du geweint.
Denk doch an mein Sterben, 
ich hab dich auch gemeint.

Nur Du bist so gross, ich kann`s nicht verstehen.
Dein Plan ist so gut, den Du hast ersehen.
Du weißt den Weg schon und bist mir nicht fern.
Dein Blut wäscht die Schuld, ich folge Dir gern,
dem Retter und Herrn.

Jesus, Dir geb ich mein Gut und mein Leben.
Ich weiss ohne Dich, Herr, nützt mir gar kein Streben.
Heiland Du selber löst alle Not.
Drum dank` ich und preis` Dich von jetzt bis zum Tod.
Dein bin ich mein Gott."
8545;Uns wird's verwandeln in einem Augenblick;A;"Uns wird's verwandeln in einem Augenblick,
uns wird's verwandeln in einem Augenblick.
Die Posaune ertönt; wer bereit ist, wird geh'n.
Uns wird's verwandeln in einem Augenblick."
8547;Unter Deinem Kreuz;;"Unter Deinem Kreuz, Herr Jesus,
Find ich Ruh zu jeder Stund!
Wo ist Friede sonst auf Erden?
Du nur machst das Herz gesund.
Du verzeihst mir meine Fehle,
Machst das Dunkel in mir hell,
und es fließt in meine Seele
Wasser aus dem Lebensquell!

Unter Deinem Kreuz zu stehen,
Bleibe immer mein Freud.
Nach Dir kann ich gläubig sehen,
weil mich meiner Sünde reut.
Ohne Dich war ich verloren
Und ein Raub der ewgen Glut,
doch nun bin ich neugeboren
unterm Kreuze durch Dein Blut.

Unter Deinem Kreuze leben,
das ist wahres Lebensglück.
Drum muss ich mein Herz Dir geben,
dass es nimmer fällt zurück,
nun kann ich nur Dir gehören,
und die Sünde herrscht nicht mehr;
will mich Satan auch betören,
schau ich nur zum Kreuze her.

Unter Deinem Kreuz, Herr Jesus,
Hab ich Heil zu jeder Stund!
Da ist Friede, Gottes Friede,
Leib und Seele ist gesund.
Drum nun muss ich's allen sagen,
dass ein jeder komm herzu
und von Sünden, Schmerzen, Klagen
unter Deinem Kreuz ausruh."
8548;Unter dem Blut, dem teuren Blut;;"Bewahr mich, Herr, von Tag zu Tag
unter dem Blut, unter dem Blut.
Tilg Sünde, Furcht und Zweifelsplag
unter dem teuren Blut.

Chorus
Unter dem Blut, dem teuren Blut,
unter des vollen Heiles Flut,
Herr, bewahre mich Tag für Tag
unter dem teuren Blut!

Des Sünders Ruh ist hier allein
unter dem Blut, unter dem Blut;
denn Jesus macht ihn völlig rein
durch das teure Blut.

Herr, mit Dir selbst erfüll mich nun
unter dem Blut, unter dem Blut;
wirk in mir Deines Willens Tun
unter dem teuren Blut.

Dein süßer Friede strömt in mich
unter dem Blut, unter dem Blut;
mein Herz freut  Deiner Gaben sich
unter dem teuren Blut.

Dein Geist beweist sich Tag und Nacht
unter dem Blut, unter dem Blut,
an mir mit wunderbarer Macht
unter dem teuren Blut."
8605;Vader ik aanbid U;;"Vader, ik aanbid U.
'k Leg mijn leven voor U.
Halleluja.

Jezus, ik aanbid U.
'k Leg mijn leven voor U.
Halleluja.

Heil'ge Geest, ik aanbid U.
'k Leg mijn leven voor U.
Halleluja."
8606;Vader laat die vure val;;"Vader laat die vure val.
Vader laat die vure val.
Laat die vure val.
Laat die vure val.
Laat die Pinkstervure val."
8625;Velt alle dine veie;A;"Velt alle dine veie
og all din hjerte-sorg,
på Ham som har i eie
den hele him'lens borg.
Han som kan stormen binde
og bryte bølgen blå,
Han skal og veien finne
hvorpå din fot kan gå.

På Herren du deg støtte
om det deg vel skal gå,
Hans gjerning må du nytte
om din skal kunne stå.
Av sorg og selvgjort plage
det kommer intet ut,
ti intet kan du tage
alt har du fått av Gud.

Din trofasthet og nåde,
O Fader, vet og ser,
hva skade eller både
kan vårt det skjøre ler.
Hva råd du velger gjøre,
det står som fjell så fast,
og det skal du utføre
om jord og himmel brast.

Vei har du alle steder,
på vike ingen trang,
velsignelser du spreder
og lys på all din gang.
Din akt ei nogen hind-rer
Din omhu blir ei trett,
før gledes-stråler tindrer
i øyne som har grett.

Og om alt Satans rike
vil stride Gud imot,
Han kan dog ikke vike,
Han står dog der Han stod.
Hva godt Han oss vil unne,
når vi kun giver tål,
det skjer i rette stunde
og når sitt endemål."
8647;Verstummt ihr Erdentöne;;"Verstummt, ihr Erdentöne,
mein Wünschen ist erfüllt!
Mir ist in lichter Schöne
 des Heilands Bild enthüllt.
Nun darf ich den ja schauen,
der Jesus heißt:
Auf holden Himmelsauen ruht still,
ruht still mein Geist,
ruht still, ruht still mein Geist.

Im Vorhof stand ich lange, 
von heilger Scheu durchweht.
Wie habe ich so bange
 um Frieden dort gefleht.
Das Heilige durchflossen
vom Himmelsschein,
lag vor mir noch verschlossen,
ich ging, ich ging nicht ein.
Ich ging, ich ging nicht ein.

Ich blicke wohl mit Sehnen
hinauf zu dem Altar.
Mein Auge stand voll Tränen,
doch blieb ich, wie ich war.
Das Heilige durchflossen
vom Himmelsschein,
blieb vor mir zugeschlossen,
ich ging, ich ging nicht ein.
Ich ging, ich ging nicht ein.

So trieb ich´s manche Jahre,
 mich mühend Tag für Tag,
bis ich auf dem Altare
dem Herrn zum Opfer lag.
Da ist in Herz geflossen
mir Himmelsschein:
Das Heil war mir erschlossen,
ich ging, ich ging hinein.
Ich ging, ich ging hinein.

Drum schweigt, ihr Erdentöne, 
mein Sehnen ist gestillt.
In seiner Marterschöne 
steht vor mir Jesu Bild.
Der Vorhang war durchbrochen 
in Gottes Macht,
als er im Tod gesprochen: 
"" Es ist, es ist vollbracht!
Es ist, es ist vollbracht!""

Im Heiligtum zu bleiben
ist mein Beruf fortan.
Nicht Eignes soll mich treiben:
Ich bete dankbar an.
Ich darf ja den nun schauen, der Jesus heißt:
Auf holden Himmelsauen ruht still, 
ruht still mein Geist,
ruht still, ruht still mein Geist."
8677;Victory is mine / Sieg ist mein;F;"Sieg ist mein, Sieg ist mein,
Sieg ist heute mein.
Satan ist besiegt, glaub es und er flieht,
Sieg ist heute mein!
-----------------------------------
Victory is mine! Victory is mine!
Victory today is mine!
I told Satan: Get thee behind!
Victory today is mine.

Freude ist mein, Freude ist mein,
Freude ist heute mein.
Satan ist besiegt, glaub es und er flieht,
Freude ist heute mein!
---------------------------------------
Joy is mine! Joy is mine!
Joy today is mine!
I told Satan: Get thee behind!
Joy today is mine!

Friede ist mein, Friede ist mein,
Friede ist heute mein.
Satan ist besiegt, glaub es und er flieht,
Friede ist heute mein!
--------------------------------------
Peace is mine! Peace is mine!
Peace today is mine!
I told Satan; Get thee behind!
Peace today is mine!

Heilung ist mein, Heilung ist mein,
Heilung ist heute mein!
Satan ist besiegt, glaub es und er flieht,
Heilung ist heute mein!
---------------------------------------
Healing is mine! Healing is mine!
Healing today is mine!
I told Satan: Get thee behind!
Healing today is mine!

Freude ist mein, Freude ist mein,
Freude ist heute mein.
Satan ist besiegt, glaub es und er flieht,
Freude ist heute mein!
----------------------------------------
Happiness is mine!
Happiness is mine!
Happiness today is mine!
I told Satan: Get thee behind!
Happiness today is mine!

Der Heil'ge Geist ist mein!
Der Heil'ge Geist ist mein!
Der Heil'ge Geist ist heute mein!
Satan ist besiegt, glaub es und er flieht,
der Heil'ge Geist ist heute mein!
---------------------------------------
The Holy Ghost is mine!
The Holy Ghost is mine!
The Holy Ghost today is mine!
I told Satan: Get thee behind!
The Holy Ghost today is mine!";
8711;Volle Erlösung so herrlich und frei;;"Ich lebe so frei wie der Fisch in dem Meer,
die Gnade des Herrn gibt mir Kraft.
Der Sünden und Sorgen unzähliges Heer 
sind ewig in Ihm abgeschafft.

Chorus
O volle Erlösung, so herrlich und frei  
von Sünden und Schmerzen und Pein!
Die Knechtschaft der Sünde ist ewig vorbei,
des Heilandes Leben ist mein,
des Heilandes Leben ist mein.

O herrlich Gnade, o seliger Stand:
Gemeinschaft mit Gott und dem Sohn.
Die völlige Freude im Geiste ich fand,
bin selig im Staubkleide schon.

Die göttliche Liebe ist Balsam fürs Herz.
So wunderbar stillt sie mein Weh;
Sie heilt meine Krankheit
und lindert den Schmerz,
macht weißer im Blut mich als Schnee.

Am Kreuze ging Einer für uns in den Tod,
auf Golgatha hat Er´s vollbracht.
Erkauft hat das Lamm
durch Sein Blut uns für Gott,
zu Königen, Priestern gemacht."
8713;Vom Palast in der Höh;;entfernt;
