3777;Jesu anyonjinin inye;;"Anyonjinin Jesu Kristo.
Kou kit ne a u, nguno.
Anyerat kot eng' ta-ing'ung
Jesu, anyonjinin, Inye.

Anyonjinin - magoige.
I-unena korotiguk.
Istawa tengekwogikyuk.
Jesu, anyonjinin, Inye.

Anyonjinin anyor sobon
Amu abanani mising'.
Acheng'e nguno yetunet
Jesu, anyonjinin, Inye.

Anyonjinin agoninge
Taacha nguno aek neng'ung'.
Kaayan nguno ng'olyondeng'ung'.
Jesu, anyonjinin, Inye."
3784;Jesu ko mestowondenyun;;"Jesu ko Mestowondennyu -
Laitoriat ne bo chamnyet.
Mararua kiy amu riba;
Mabegu rirenennyi.

Kicheng'a Mestowondennyu
Ye kia-ombenoti,
AK koganaba komuta
Awekyige akwennyi.

Igoigo-a kimnatennyi
Eng' nyalilwogik tugul.
Maaiywei agot ngo mi meet
Amu mitei kobota.

Mabegu arorutikyik
Amu Imanda Ine.
Alosu Mestowondennyu
Eng' betusiekyuk tugul"
3818;Jesu, I ruandet ne kim;;"Jesu, I Ruandet ne Kim -
Inye ne amwechini.
I-ngouna  korotik
Che kibun karastang'ung`,
Amu mami or age -
Korotiguk ichegei.

Mami kiy ne tos ayai
Si kowong'gei tengekto.
Ama tilei Kiy rirek
Agobo chalwoktanyu.
Mamuchi ayaakta kiy-
Inyege ne isorua.

Mami kiy ne agonin;
Amang'un Inye kityo.
Ka-anyo ilaaksewa;
Tugena imandang'ung'.
Amwe-u eng' ya-ityo;
Asomin irirena.

Ye igesgei bandanyu
AK aitu oldang'ung',
Alosun, Yetindennyu,
Amu Ki-irirena.
Jesu, I Ruandet ne Kim
Inye ne amwechini."
3819;Jesu, kanyiia boiboiyet;;"Jesu, kanyii-a boiboiyet
Ye abwatin nguno-,
Ago agasige kosiir
Ye ageerin kimni.

Anyiny kot Kaineng'ung Jesu;
Mami ne kiroge;
Noto ne kigaiga-ege
Eng' yomsosiekab ng'ony.

Imuung'jini che ng'etyotin;
Ing'eeti che 'butos.
Nyorun che cheng'in eng' iman;
I kamang'unenywa.

O mising' chamnyetab Jesu —
Ma mwa-oksei iman
Chamnyet ne ma-igesugei
Ne mi agoi koigeny."
4142;Kaagas koyama mieindo;;"Ka-agas koyama mie-indo
Ne bo Jesu, Yetindet;
Ye agutung'ji ak asa-e
Kogona aterteris

CHORUS
     Ee, atinye boiboiyet ne ma mwa-oksei,
     Ma mwa-oksei, ma mwa-oksei;
     Ee, atinye boiboiyet ne ma mwa-oksei
     Amu Jesu, Kiptaiyandennyu.

Kiacheng' boiboiyet ak Kalyet
Kot anyoru eng' Jesu.
Haleluya! Kiyeta Ine
Ye Ki'mong'wa eng' chalwok.

Mi Kamang'unet sobondannyu
Ne ma'muchi ng'ony ko'sto.
Mi Jehovah kobota agoi;
Kibendoti ak Ine."
4143;Kaagas kuursetab Jesu;;"Ka-agas kuursetab Jesu
Ne kaguura ak  kolenja,
""Nam Kimurtoiyot isubwa 
Isubote kakwa-utikyuk.""

CHORUS
     Asubun eng' ortinweguk;
     Ole imuta asubun.
     Ole imuta asubun.
     Asubotin, Jesu, Kiptaiyat.

Asubun agot  ngobwanja
Nyalilwogik eng' sobennyu,
Amu Ki-inyalil mising'
Si isorua eng' chalwogikyuk.

Ka-ayan kayomiseng'ung'
Ne kagona kimnateng'ung`,
Si aterter eng' ng'onyuni
Amu kimi t'wai eng' bandanyu."
4144;Kaagas ng'olyondeng'ung';;"Ka-agas ng'olyondeng'ung';
Kaguura Kuting'ung'.
Anyone Si itilila
Eng' tengeKwogikyuk.

CHORUS
     Anyone, Jesu,
     Anyone nguno.
     Iunena korotiguk
     Si atililit kot.

Kona anai kit ne u
Ya-itietab tengek
Ne kigonin Igoitege
Itumde korotik.

kongoi, Kiptaiyandennyu,
Amu imandang'ung'
Ne ka-ilaaksewa nguno
Si aek lakweng'ung'.

Baorianjina inne
Tamirmiriet nguno,
Kole, a, bo Jesu iman -
Ine ne kimecha.

(Korus ne isubi koitet 4)
Ka-anyo, Jesu,
Ka-ayan iman.
A unot eng' korotik
A lakweng'ung' nguno."
4145;Kaagoninge, Yetindet;;"Ka-agoninge, Yetindet,
AK achamin kot nguno.
Amang'un, Inye, Kiptaiyat;
Asubotin koboch ra.

CHORUS
     Anyone, Jesu,
     Anyone nguno.
     Ka-agoninge, Kiptaiyat;
     Agonin tugul.

Ka-acham agonin tugul;
Agutung'jinin, Inye.
Mami Kiy ne bo ng'onyuni
Ne mie kosiirin Inye.

Ka-agoninge, Yetindet;
Ka-aegu neng'ung'et.
Baoriani Tamirmiriet,
Kole, a neng'ung. iman.

Kaginyiit muguleldanyu
Boiboiyetab yetunet.
Mi orinnyu Tamirmiriet
Ne kona alosun kot."
4146;Kaawekyinge;;"Kialoo-itu eng' Inye
Kiptayat Jesu.
Kanai nguno chalwogikyuk;
Ka-awekyinge

CHORUS
     Kanyonjin, Yetindet,
     Si Mabetoti.
     Torocha eng' chamyeng'ung'
     Ka-awekyinge.

Kibetyo buch betusiekyuk
Amaaya-e kiy;
Ago asigu ra, Jesu -
Ka-awekyinge

Ki'nyalila chalwogikyuk,
Ka-asigu ra.
Amang'u chamyeng'ung' nguno -
Ka-awekyinge.

Inyitwa muguleldanyu
Tamirmirieng'ung';
Si alosun eng' bandanyu -
Ka-awekyinge."
4150;Kaiwe ye mi Jesu si kounin?;;"Kaiwe'ye mi Jesu si kounin?
Kagoleelit muguleldang'ung'?
Kagounin korotikab Yetindet?
Tos, imang'u Inendet 'nguno?

CHORUS
     Korotik  .   . ab  Jesu
     Che isoobi muguleldang'ung`.
     Chamin mising` Jesu; machei kounin,
     Tos, imang`u Inendet  nguno?

Muruon mising' inne muguleldang'ung';
Tinyei simdo ne bo tengekto,
Mami kiy  age ne `muchi kounin,
Kobate  korotikab Jesu.

Ngoyan chi ng`alek Che bo Kiptaiyandet,
Ak konam eng' muguleldanyi,
Koundoi Jesu chalwogikyik  tugul,
Amu kimen kot korotikyik."
