7568;Tanga bolamu na Nzambe;;"Ntango mipepe eyeli yo
Molili etondi be,
N'esika ete yo olemba,
Ntanga bolamu na Ye.

CHORUS
Tanga bolamu na Ye,
Manso Nzambe asali,
Okomona sôlo mpenza,
Boni eliki monene

Wana na nzela ya moselu
Ekulusu bozito,
Kanisa Loboko na nguya
Ekopambola sêko.

Soki na nzela obungisi
Bozwi ya ntalo mingi,
Banzaka libula na Nzambe,
Okozwa na likolo.

Kumisa Tata ntango nyonso
Mpo ete a'akopesa
Bozwi na Ye epayi na yo,
Mpo na bolingo na Ye.";;
8369;Tokendeni;Ab;"Tokendeni na ndako ya Tata,
Ya Tata na ngai, ya Tata na ngai.
Tokendeni na ndako ya Tata,
Kuna se kimia.

Akumama, aleluya!
Akumama, amen.";© Public Domain;
8370;Tokutana na ebale;;"Tokutana na ebale,
Kuna baanje batamboli;
Mayi kitoko kobima,
Uta kiti na Nzambe.

CHORUS
Tokutana na ebale,
Ebale kitoko mingi;
Na basantu banso n'ebale,
Kobima na kiti 'a Nzambe.

Tozwi kati na ebale,
Mokonzi mpe Mobikisi;
Epai mpasi ekosila,
Kuna nkembo na Nzambe.

Pembeni ya ebale,
Biso tokosukolaka;
Tokosanjola libela,
Na mokolo kitoko.

Mpe soki tokomi kuna,
Totika mikumba nyonso;
Ngolu ekopesa biso
Elamba mpe motole.

Babulami na ebale,
Bakomonisa Nzambe;
Bakokufa lisusu te,
Bakoyembela ngolu.

Na mwa ntango nde tokomi,
Wana mobembo esili;
Mitema mikosepela,
Na loyembo ya kimia.";© Public Domain;
8376;Tondisa ngai na bolingo;Ab;"Nkolo ngai nalanda nzela 
   olekaki,
Ekomema kino lola;
Ekobondisa mpe bato 
   bazwi mawa,
Tondisa ngai na bolingo.

CHORUS
Tondisa ngai na bolingo,
Etamboli ngai n'ebenga;
Natambola na Nzembo 
   mpe na esengo,
Tondisa ngai na bolingo.

Batela ngai pene na Nkolo,
  mokambi,
Tika ngai na molili te;
Batelaka ngai mpe mosika ya
  nkanda,
Tondisa ngai na bolingo.

Na mwa ntango moke, suka ya
  mobembo,
Mpe nakofanda na lola;
Nayemba, Mokonzi, na nzela ya
  mboka,
Tondisa ngai na bolingo.";© Public Domain;
8395;Tosala mosala;F;"Mboka ya bopemi nayei,
Ntango nini oyo;
Nakotika bibundeli,
Mpo nazonga ndako?

CHORUS
Tosala mosala,
Kino Yesu' akoya;
Tosala kino tokozonga, 
Na ndako.

Na Yesu Klisto napemi,
Natelengana te;
Ngai nabatelami na Ye,
Kino kuna ndako.

Naluka elongi na Ye,
Nakoningana te;
Na Ye natelemeli liwa,
Kino na lola.";© Public Domain;
8400;Totondi na esengo;;"Totondi n'esengo, kosakolaka Liloba,
Totondi n'esengo, kosakola Nkolo.

CHORUS
Tokoba, tokoba kosakolaka Liloba,
Tokoba, tokoba kosakola Nkolo. 

Satana alingi te tosakolaka Liloba,
Satana alingi te tosakola Nkolo.";© Public Domain;
8416;Tozali bana ya Tata;;"Tozali bana ya Tata,
Basangoli' elongo na Mwana;
Tozali na bokonzi na Ye,
Tozali libota moko.";;
8439;TSHEMBA E VITWENI RA YESU;;"Tshemba e vitwen‘ ra Yesu,
N‘wana wa mahlomulo;
Ri ta tsakisa masiku.
Ri tamela hinkwako.

VUYELELO
Hi vito ra Yesu,
Leri ndzi tsakelaka,
Hi rona risuna
Ra pfuna hi masiku.

Tshemba evitwen‘ ra Yesu,
Emiringwen‘ hinkwayo;
Xi ve xitlango xa wena,
Ri tamele hinkwako.

Tshemba evitwen‘ ra Yesu,
Vito le‘ro saseka;
Ku hava hansi ka tilo
Rimbe le‘ri pfunaka.

Tshemba evitwen‘ ra Yesu,
Ri twarise hinkwako;
Byela vanhu ta ku pona,
Ni ta ndlela ya tilo.

Tshemba evitwen‘ ra Yesu,
Ne nkarhin‘ wa vuvabyi;
Ka hlongoriwa hinkwaswo
Hi vito ra Muferi.
"
8446;TU LI KU MESO OVE;;"Tu Li ku meso Ove, Tata, Muene uetu
Tu tonda ngozi Yove na ku-lomba kuetu
Tu na zivi ku-lila kuava va zimbala,
Tu va lombele vene, Muen, va hiluise.

Vifuti vi na lana via lisusulungu,
vi li mu njila ya ivi, i tuala ku ku tsa;
U vi zeme na ngozi, vi hana mukanda,
Seka lisusulungu na mutana uove.

Tumisa valongesi, va li na ngolo Yove,
Va leke vantu vose vimpande via Yesu;
Vumuene Vuove vuize hano hasi hose,
Lanesa vantu Vove ku vifuti viose.

Linga vuasi, Yove , ntsimbau ya vukalo,
Cose vantu va hasi, va kala na lijui;
Va Mu zivuke, Njambi ali Sakapanga,
Va mu lemese Yesu, Muyoyesi uavo.";© Public Domain
8453;TUMESIKIA MBIU;;"Tumesikia mbiu:
Yesu, lo! aponya;
Utangazeni kote,
Yesu, lo! aponya.
Tiini amri hiyo:
Nchini na baharini,
Enezeni mbiu hii:
Yesu, lo! aponya.


Imbeni na vitani:
Yesu, lo! aponya;
Kwa nguvu ya kombozi,
Yesu, lo! aponya.
Imbeni wenye shida,
Unapoumwa moyo,
Na kaburini imba:
Yesu, lo! aponya.


Mawimbini uenee:
Yesu, lo! aponya;
Wenye dhambi jueni:
Yesu, lo! aponya.
Visiwa na viimbe,
Vilindi itikeni,
Na nchi shangilieni:
Yesu, lo! aponya.


Upepo utangaze:
Yesu, lo! aponya;
Mataifa yashangaa:
Yesu, lo! aponya.
Milimani, bondeni,
Sauti isikike
Ya wimbo wa washindi:
Yesu, lo! aponya.";;
8500;UKIPENDA KUTOKA DHAMBINI;;"Ukipenda kutoka dhambini,
Mwone Mwana-Kondoo.
Alikufia msalabani,
Mwone Mwana-Kondoo.



Chorus
Mwone Mwana-Kondoo
Mwone Mwana-Kondoo;
Yesu ndiye awezaye kuponya,
Mwone Mwana-Kondoo.


Ukijaribiwa na Shetani,
Mwone Mwana-Kondoo;
Yule mwovu, na usimsadiki,
Mwone Mwana-Kondoo.


Ukichoka katika safari,
Mwone Mwana-Kondoo:
Ana rehema, na bila shaka
Mwone Mwana-Kondoo.";;
8593;Uthando Lwakhe;G;"U Thando Lwakhe
U Thando Lwakhe
U Thando Lwakhe
Lu ya mangalisa

Si hamba na Ye 
Si hlala na Ye
Si lala na Ye
Si vuka na Ye"
8895;We Nshita Ya Mapepo We - Sweet Hour of Prayer.;;"Verse 1
We nshita ya mapepo we,
Watwita kuli ba Shifwe,
Ukuti tusokolole
Fyonse ifiletupamfya,
Pa kwitaba ku bwityo bu,
Twapusuka ku matunko,
Na Satana atufilwa
Pa kwise nshita ye pepo.

Verse 2
We nshita ya mapepo we,
Tulekulolela cine,
Pamo na banensu bonse,
Abatemwisho kupepa.
Twayako bwangu ne nsansa
Ku cifulo icasontwa,
'Kukumana na Katula,
Pa kwise nshita ye pepo.

Verse 3
We nshita ya mapepo we,
Watwala malombo yesu
Ku wa cinshinka ne cine,
Uwatemwo kutupala.
E watwebo kumufwaya,
Cine twamucetekela;
Atusendela macushi,
Pa kwise nshita ye pepo"
9399;Yango mpenza nde lola  mpo na ngai.;;"Mboka ezali kuna molili te,
Nyonso pole, butu ezali te ;
Mboka wapi mipepe mizali te,
Yango mpenza nde lola
  mpo na ngai. 

Chorus
Esengo ntango tokokoma
 kuna,
Mpe kokutana banso 
 n'ebale;
Kolatisa Klisto motolé
 seko,
Yango mpenza nde lola
  mpo na ngai. 

Wana tomoni elongi na Yesu,
Na bolingo ekopimama te ;
Ekozwa Ye motolé, nakozala,
Yango mpenza nde lola
  mpo na ngai. 

Mboka wapi kowelana eza te,
Tokabwani ná koswana nyonso;
Tokozokisana mpe mitema te,
Yango mpenza nde lola
  mpo na ngai.";;
9411;Ye Mobikisi na ngai;;"Ye Mobikisi na ngai,
Yesu na ngai, Yesu na ngai.
Ye Mobikisi na ngai,
Ye Mobikisi na ngai.

Yesu, Yesu, Yesu, Yesu,
Yo Mobikisi na ngai,
Yo Mobikisi na ngai.";© Public Domain;
9413;Ye nani wana Yesu;;"Ye nani wana Yesu
Aleluya! 
Ye nani wana Yesu,
Aleluya! 

Omoni wapi mutu atambola na mayi?
Aleluya!
Mobali wana Yesu Ye nde Nzambe.
Kasi Nkolo Yesu atamboli na mayi,
Aleluya!
Mobali wana Yesu Ye nde Nzambe.

Omoni wapi mutu akufa asekwa?
Aleluya!
Mobali wana Yesu Ye nde Nzambe
Kasi Nkolo Yesu akufi asekwi,
Aleluya!
Mobali wana Yesu Ye nde Nzambe.

Omoni wapi mutu abikisa babeli?
Aleluya!
Mobali wana Yesu Ye nde Nzambe
Kasi Nkolo Yesu abikisi babeli,
Aleluya!
Mobali wana Yesu Ye nde Nzambe.

Omoni wapi mutu amata na lola?
Aleluya!
Mobali wana Yesu Ye nde Nzambe
Kasi Nkolo Yesu amati na lola,
Aleluya!
Mobali wana Yesu Ye nde Nzambe.

Omoni wapi mutu asekwisi mukufi?
Aleluya!
Mobali wana Yesu Ye nde Nzambe
Kasi Nkolo Yesu asekwisi Lazare,
Aleluya!
Mobali wana Yesu Ye nde Nzambe.

Aleluya! Aleluya! Amen! (4x)";;
9433;YESU  KRISTE, TANA SWESWI;;"Yesu Kriste,   tana sweswi,
Ndzi  pfumala  matimba
Ku  ya famba e ndleleni,
Lok‘ U nga   ri na mina.

Loko u ri na mina.
A ndzi  ngachavi  nchumu,
Ndzi  ta famba, ndzi  tsakile,
Ndzi  landza  wena, Yesu.

Yesu  Kriste  tana  sweswi,
Ndzi  tshama  ndzi  lan guta
Henhla  laha u nga  kona,
Hikuva  ndza  ku  rhandza.

Yesu  Kriste,   ndza  swi lava
Ku  ku  yingisa  wena,
Loko u ndzi  byela mina
Marito  ya  ku  hanya.

Tana sweswi, u ndzi  komba
Ndlela  ya  ku  ya  tilwen‘
Kutani  rirhandzu  ra  ku
Ri tshama   e mbilwen‘.

Loko  nkari  wu  fikile
Wa  ku  rhula  misaven‘:
Ndzi   ta  pfuniwa  hi  wena,
Hosi,  Mulondzovoti.

Kambe   loko  u ta Hosi,
Ndza há  hanya  misaven‘.
Ndzi   ta tsaka   ku   tlurisa,
Ndzi   ta nghena   etilwen‘.
"
9435;Yesu abuki minyololo;Bb;"Nabelemi n'etumbelo,
Nabelemi n'etumbelo,
Nabelemi n'etumbelo,
Etiami mpo na ngai.

CHORUS
Yesu'abuki minyololo,
Yesu'abuki minyololo,
Yesu'abuki minyololo,
Asikoli ngai.
(Nakosanzola Ye seko...)
(Napesa nkembo na Nzambe...)
(Nakonganga Aleluya...)

Nakondima Mobikisi,
Nakondima Mobikisi,
Nakondima Mobikisi,
Apetoli ngai.

Nasimbi elaka na Ye,
Nasimbi elaka na Ye,
Nasimbi elaka na Ye,
Apesaki ngai.

Ngambo y'ebale Yodani,
Kati n'elanga y'Edeni,
Nzete ya bomoi ezali,
Ngai nakopema.";© Public Domain;
9437;Yesu afuti nyonso;Eb;"Mobikisi alobi,
""Ozangi makasi,
Senzela bondela,
Zwa nyonso' epai na Ngai.""

CHORUS
Afuti nyonso,
Napesa nyonso;
Masumu na ngai nyonso,
Asukoli yango.

Nkolo, nguya na Yo,
Yango nde ekoki
Kopetola maba,
Mpe motema mabe.

Ngai maboko mpamba,
Nasengi se ngolu;
Nasukola'elamba,
Na makila'a Mpate.";© Public Domain;
9442;Yesu amema ekulusu Ye moko?;Ab;"Yesu amema ekulusu 
Bobele Ye moko?
Te, ekulusu mpe ezali
Mpo na yo, mpo na ngai.

Ekulusu ngai nakomema,
Kino liwa na ngai;
Mpe motole ngai nakolata,
Kuna na likolo.

Kuna na makolo na Yesu,
Na mboka ya nkembo;
Ngai nakokitisa motole,
Se na nkombo na Ye.

Ô Ekulusu ! Ô Motole !
Ntango ya lisekwa !
Bino baanje bokita na nse,
Mpe bonetola ngai.";© Public Domain;
9444;Yesu atiki nkembo;Eb;"Yesu atiki nkembo ya Tata,
Mpe akiti awa na mokili;
Abotami na ndako ya mpate,
Mwana na Nzambe Ye nde Mokonzi.

CHORUS
Ezali sôlo,
Ngai nayebi;
Ekomami, mpe nandimi !
Esengo, Yesu alingi ngai,
Elobi Bibliya.

Atambolaki mpe na lisiko,
Na boboto kosilisa mpasi;
Kolimbisaka mpe basumuki,
Apamboli kino bana mike.

Abakamaki na ekulusu,
Ye Mosantu akufelaki ngai;
Na makila na Ye ngai nabiki,
Ntina yango ngai nalingi Yesu.

Ye Molongi abimi na nkunda,
Nkembo na Mwana Mpate na
Nzambe !
Na likolo akolobela ngai,
Akoya koluka ngai nandimi.";© Public Domain;
9445;YESU ATWAMBIA;;"Yesu atwambia,
Tunawiri
Kama vile taa
Kwa nuru nzuri;
Giza ya dunia
Itatwepuka,
Kila mwenye pake
Kumulika.


Yesu atwambia,
Tunawiri:
Kila ukizima
Yuna habari;
Anatwangalia,
Je? tunawaka
Kila mtu pake,
Kumulika?


Yesu atwambia,
Tumulike;
Kila nchi huwa
Na giza yake;
Taka na hatia
Zikizunguka
Kila mtu pake
Kumulika.";;
9450;YESU E XIHAMBANWENI;;"1Pedro : na kol.:
Yesu exihambanweni ndzi ku
Vona kona,
Lomu u ywke ku feni U rhwele
Swidyoho.
Yesu wa nga, Yesu wa nga,
U ndzi kutsurile;
A u na swo swivi, wena, U ndzi
Fela mina

Ndzi yima xihambanweni,
Xa ndzi hlamarisa;
Rirhandzu ra ku ri kuli,
Ha!ri ndzi hlurile.
M‘feri wa nga, M‘feri wa nga,
Ndzi vona timbanga
Emavokwen‘ nimilengen‘
Ya mhamba ya mina.

Ndzi kuma xihambanweni
Ku rivaleriwa,
Nga ya Yesu yi hlantswa
swidyoho
Swa mina.
Muponis i, Mukutsuri,
U ndzi londzovota,
U ndzi rhulisa, ndza tsaka
Rihandzndzweni ra wena.

Kusuhi ni xihambano ndzi lava
Ku tshama,
Ndzi vambiwe ka misava.
Ndzi hanyela wena.
Hosi ya nga, Hosi ya nga,
Mukutsur;i wena;
Mina ndzi  tinyiketile ndzi wa
Wena ntsena."
9454;Yesu klisto bwanya na ngai;;"Yesu Klisto bwanya na ngai,
Akopesa ngai pole,
Wana nalembi na nzela
Asimbi ngai loboko.

Akopesa ngai pole,
Akopesa ngai pole,
Wana nalembi na nzela 
Asimbi ngai loboko.

Yesu nde bosembo na ngai;
Asopaki makila,
Mpe nazwi na mbeka na Ye
Kimya mpe bolimbisi.

Asopaki makila,
Asopaki makila,
Mpe nazwi na mbeka na Ye
Kimya mpe bolimbisi.

Yesu akopetola ngai;
Mpe nakangami na Ye,
Uta na Ye nazwi bomoi
Mpo nalongwa masumu.

Nakangami na Yesu,
Nakangami na Yesu!
Uta na Ye nazwi bomoi
Mpo nalonwa masumu

Yesu afutaki nyongo,
Mpe asikolaki ngai;
Nasili koswa esika
Na Lola, mpo na sêko.

Yesu, asikoli ngai,
Yesu, asikolaki ngai
Nasili koswa esika
Na lola, mpo na seko.";© Public Domain;
9462;Yesu Ndeko na bolingo;;"Yesu ndeko na bolingo,
Yo olingi ngai mingi,
Yo okufelaki ngai,
Otalisi ngai nzela

Chorus
Ngai nalingi Nkolo Yesu,
Aleluya na Yesu !
Ngai nalingi Nkolo Yesu,
Aleluya na Yesu !

Yesu Yo malamu mingi,
Opesaki ngai bomoi ;
Ekozala mpe na seko,
Bomoi ekosila te.

Ata bato bakoboya Yo,
Bakolinga Satana,
Yo olingi bato nyonso,
Okoboya moko te.

Soko mpasi, soko liwa,
Yo okolongwa na ngai te ;
Yo osopaki makila
Mpo ete ngai nazwa bomoi.";© Copyright;
9466;YESU NYENSHA;;"Verse 1
Yesu nyensha, niluba,
Nyensha bwino mu nshila;
Ndi bwino nga ulipo,
Muli 'we njikalemo.

Chorus
Nyensha, nyensha,
Yesu nyensha, niluba;
Nyensha bwino mu nshila,
'Nshiku shonse ne nshita.

Verse 2
Ni 'we cubo kuli 'ne,
Nga matunko yesa pe;
Ndi fye ngo li mupepi,
Ncetekela muli 'we.

Verse 3
Yesu nyensha ku mpela
Ya bwikalo na ku mfwa;
Nsuke mfike kwi shilya
Kulyo bulanda bwapwa."
9467;Yesu Nzambe na Nguya;;"Yesu, Nzambe na Nguya
Ye Nkolo na Kimia;
Ye Tata na libela,
Mokonzi kitoko;
Ye asalaki manso,
Na mayele na Ye;
Litondi na bonzambe,
Ezali kati na Ye.

CHORUS
Nyonso na Ye (2x)
Litondi na bonzambe, 
  nyonso na Ye.
Nyonso na Ye (2x)
Yesu azali Nzambe na nguya 
 nyonso.

Ye Emanuele : Nzambe
Elongo na biso;
Ye Molimo azali
Mpe bisika nyonso.
Nganga Nzambe monene,
Ye Mpate na Nzambe;
Ye Nkolo na Lisiko,
Akumama seko !

Y'Ebandeli mpe Suka,
Alifa mpe Omega;
Nzambe kati na nzoto,
Moninga na biso;
Mposa na biso nyonso,
Bosembo mpe nguya,
Mayele mpe kobonga,
Tokozwa se na Ye.

Ekomonana Yesu,
Nzambe tozelaki,
Akozala esengo
Ya bana' a Israël;
Akoya kosikola,
Ye nde akufaki;
Litondi kati na Ye,
Alongi molili.";© Public Domain;
9468;YESU O KU FELE;;"Hina a hi suken‘ sweswi.
Swidyohweni swa hina;
Hi ya hi mbilu hinkwayo
EHosini ya hina.

Yesu o ku fele,
O ndzi fele mina,
O va ferile hinkwavo
A ta va ponisa.

Mahanyelo ya misava
A yi pfuni nchumu,
Hi na mapfaro, ha chava,
A hi tsembi nchumu.
A hi languten‘ le henhla
EHosini ya hina,
L‘a fumaka kwale henhla
Ne tikweni ra hina.

Hi ta kuma mikateko
EKu teni ka hina,
Hi ta kuma swo nandziha
Timbilwini ta hina.
"
9470;Yesu pole ya mokili;Ab;"Basantu basakola
Yesu pole'a mokili,
Ngolu na Nkombo na Ye,
Yesu pole ya mokili.

CHORUS
Tokotambola
Nde na pole
Esika ngolu ekosopana,
Ngengela biso na butu mpe moi,
Yesu pole ya mokili.

Yoka Nkolo kobianga,
Yesu pole'a mokili,
Teya Nsango malamu,
Yesu pole ya mokili.

Mpo nini' oluka Ye te,
Yesu pole ya mokili;
Tambolaka na sôlo,
Yesu pole ya mokili.

Tatola Ye Mokonzi,
Yesu pole ya mokili
Ngonga'a lola ekobeta,
Yesu pole ya mokili.";© Public Domain;
9478;Yesu, nakobosana te;;"Nakobosana te,
Bolamu na Yo.
Nakobosana te:
Osikoli ngai.
Nakobosana te,
Obikisi ngai.
Yesu, nakobosana yango te.";© Public Domain;
9480;Yesu, tozali awa;;"Yesu, tozali awa (3x)
Tozali awa mpo na Yo.

Akumama, aleluya !
Akumama, amen.

Nkolo, tozali awa (3x)
Tozali awa mpo na Yo.

Akumama, aleluya!
Akumama, amen.";© Public Domain;
9489;Yo monene;Bb;"Nkolo Nzambe ngai nakamwe
  mingi,
Manso okela na nguya na Yo;
Namoni minzoto, nayoki nkake,
Nguya na Yo kati na mokili.

CHORUS
Nayembeli Nzambe Mobikisi:
Yo monene, Yo monene!
Nayembeli Nzambe Mobikisi:
Yo monene, Yo monene!

Ntango nakoti na kati na zamba,
Koyoka bandeke bakoyemba;
Likolo na ngomba natali na nse,
Nayoki moluka mpe mopepe.

Ntango nakanisi' ete Mwana na Ye,
Atindami mpo akufela ngai;
Mokumba na ngai'amemi n'ekulusu,
Akufi mpo na masumu na ngai.

Ntango Klistu akoya na esengo,
Akozwa ngai nakosepela be;
Nakongumbama, nakomikitisa
Mpe konganga : Nzambe, Yo
monene.";© Public Domain;
9490;Yoka ntina;;"Yoka ntina y'esengo na ngai:
Yesu alimbisi masumu na ngai;
Mpe sikawa nazali koyemba,
Bolingo monene na Yesu.

Yesu alongoli na motema na ngai,
Mokumba monene mpe nazwi
kimya;
Mpe sikawa nazali koyemba,
Bolingo monene na Yesu.";© Public Domain;
